"p","U:0","U:1","U:2","k","nut","omega","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-7.89102e+003,-7.51206e+001,-1.23031e+000,3.94852e+000,1.73744e+001,1.23931e+001,1.27614e+000,1,6.80000e+001,-1.93200e+003,6.50000e+001,6.50000e+001
-7.91629e+003,-7.35538e+001,-1.12414e+000,4.42546e+000,1.79183e+001,1.29954e+001,1.27295e+000,1,7.20000e+001,-1.92800e+003,6.50000e+001,6.50000e+001
-7.94155e+003,-7.19870e+001,-1.01798e+000,4.90240e+000,1.84623e+001,1.35976e+001,1.26976e+000,1,7.60000e+001,-1.92400e+003,6.50000e+001,6.50000e+001
-7.96681e+003,-7.04202e+001,-9.11816e-001,5.37934e+000,1.90062e+001,1.41999e+001,1.26657e+000,1,8.00000e+001,-1.92000e+003,6.50000e+001,6.50000e+001
-7.98547e+003,-7.03076e+001,-8.35856e-001,5.01782e+000,1.78951e+001,1.34974e+001,1.24894e+000,1,8.40000e+001,-1.91600e+003,6.50000e+001,6.50000e+001
-8.00413e+003,-7.01950e+001,-7.59895e-001,4.65631e+000,1.67839e+001,1.27948e+001,1.23130e+000,1,8.80000e+001,-1.91200e+003,6.50000e+001,6.50000e+001
-8.02279e+003,-7.00824e+001,-6.83935e-001,4.29479e+000,1.56728e+001,1.20923e+001,1.21366e+000,1,9.20000e+001,-1.90800e+003,6.50000e+001,6.50000e+001
-8.04145e+003,-6.99698e+001,-6.07974e-001,3.93328e+000,1.45617e+001,1.13897e+001,1.19602e+000,1,9.60000e+001,-1.90400e+003,6.50000e+001,6.50000e+001
-8.06010e+003,-6.98572e+001,-5.32013e-001,3.57176e+000,1.34505e+001,1.06872e+001,1.17839e+000,1,1.00000e+002,-1.90000e+003,6.50000e+001,6.50000e+001
-8.07876e+003,-6.97446e+001,-4.56053e-001,3.21024e+000,1.23394e+001,9.98462e+000,1.16075e+000,1,1.04000e+002,-1.89600e+003,6.50000e+001,6.50000e+001
-8.09742e+003,-6.96320e+001,-3.80092e-001,2.84873e+000,1.12282e+001,9.28207e+000,1.14311e+000,1,1.08000e+002,-1.89200e+003,6.50000e+001,6.50000e+001
-8.11608e+003,-6.95194e+001,-3.04132e-001,2.48721e+000,1.01171e+001,8.57952e+000,1.12548e+000,1,1.12000e+002,-1.88800e+003,6.50000e+001,6.50000e+001
-8.13473e+003,-6.94068e+001,-2.28171e-001,2.12570e+000,9.00593e+000,7.87696e+000,1.10784e+000,1,1.16000e+002,-1.88400e+003,6.50000e+001,6.50000e+001
-8.15339e+003,-6.92942e+001,-1.52211e-001,1.76418e+000,7.89479e+000,7.17441e+000,1.09020e+000,1,1.20000e+002,-1.88000e+003,6.50000e+001,6.50000e+001
-8.17205e+003,-6.91815e+001,-7.62501e-002,1.40266e+000,6.78364e+000,6.47186e+000,1.07257e+000,1,1.24000e+002,-1.87600e+003,6.50000e+001,6.50000e+001
-8.19071e+003,-6.90689e+001,-2.89524e-004,1.04115e+000,5.67250e+000,5.76931e+000,1.05493e+000,1,1.28000e+002,-1.87200e+003,6.50000e+001,6.50000e+001
-8.20882e+003,-6.89754e+001,-3.19449e-002,5.24274e-001,4.89392e+000,5.15628e+000,1.05109e+000,1,1.32000e+002,-1.86800e+003,6.50000e+001,6.50000e+001
-8.22638e+003,-6.89010e+001,-1.71216e-001,-1.47959e-001,4.44790e+000,4.63279e+000,1.06104e+000,1,1.36000e+002,-1.86400e+003,6.50000e+001,6.50000e+001
-8.24393e+003,-6.88266e+001,-3.10488e-001,-8.20191e-001,4.00188e+000,4.10930e+000,1.07099e+000,1,1.40000e+002,-1.86000e+003,6.50000e+001,6.50000e+001
-8.26149e+003,-6.87522e+001,-4.49759e-001,-1.49242e+000,3.55587e+000,3.58580e+000,1.08094e+000,1,1.44000e+002,-1.85600e+003,6.50000e+001,6.50000e+001
-8.27905e+003,-6.86778e+001,-5.89031e-001,-2.16466e+000,3.10985e+000,3.06231e+000,1.09089e+000,1,1.48000e+002,-1.85200e+003,6.50000e+001,6.50000e+001
-8.29661e+003,-6.86034e+001,-7.28302e-001,-2.83689e+000,2.66383e+000,2.53882e+000,1.10084e+000,1,1.52000e+002,-1.84800e+003,6.50000e+001,6.50000e+001
-8.31417e+003,-6.85290e+001,-8.67573e-001,-3.50912e+000,2.21781e+000,2.01533e+000,1.11079e+000,1,1.56000e+002,-1.84400e+003,6.50000e+001,6.50000e+001
-8.33173e+003,-6.84546e+001,-1.00684e+000,-4.18135e+000,1.77180e+000,1.49183e+000,1.12074e+000,1,1.60000e+002,-1.84000e+003,6.50000e+001,6.50000e+001
-8.32197e+003,-6.82870e+001,-9.76560e-001,-3.97582e+000,1.76541e+000,1.48934e+000,1.11853e+000,1,1.64000e+002,-1.83600e+003,6.50000e+001,6.50000e+001
-8.31221e+003,-6.81194e+001,-9.46276e-001,-3.77029e+000,1.75903e+000,1.48685e+000,1.11633e+000,1,1.68000e+002,-1.83200e+003,6.50000e+001,6.50000e+001
-8.30246e+003,-6.79518e+001,-9.15992e-001,-3.56476e+000,1.75264e+000,1.48436e+000,1.11412e+000,1,1.72000e+002,-1.82800e+003,6.50000e+001,6.50000e+001
-8.29270e+003,-6.77841e+001,-8.85707e-001,-3.35923e+000,1.74626e+000,1.48187e+000,1.11192e+000,1,1.76000e+002,-1.82400e+003,6.50000e+001,6.50000e+001
-8.28294e+003,-6.76165e+001,-8.55423e-001,-3.15370e+000,1.73987e+000,1.47938e+000,1.10972e+000,1,1.80000e+002,-1.82000e+003,6.50000e+001,6.50000e+001
-8.27319e+003,-6.74489e+001,-8.25139e-001,-2.94816e+000,1.73349e+000,1.47689e+000,1.10751e+000,1,1.84000e+002,-1.81600e+003,6.50000e+001,6.50000e+001
-8.26343e+003,-6.72813e+001,-7.94854e-001,-2.74263e+000,1.72710e+000,1.47440e+000,1.10531e+000,1,1.88000e+002,-1.81200e+003,6.50000e+001,6.50000e+001
-8.25367e+003,-6.71136e+001,-7.64570e-001,-2.53710e+000,1.72072e+000,1.47191e+000,1.10310e+000,1,1.92000e+002,-1.80800e+003,6.50000e+001,6.50000e+001
-8.24392e+003,-6.69460e+001,-7.34286e-001,-2.33157e+000,1.71433e+000,1.46942e+000,1.10090e+000,1,1.96000e+002,-1.80400e+003,6.50000e+001,6.50000e+001
-8.23416e+003,-6.67784e+001,-7.04001e-001,-2.12604e+000,1.70795e+000,1.46693e+000,1.09870e+000,1,2.00000e+002,-1.80000e+003,6.50000e+001,6.50000e+001
-8.22440e+003,-6.66108e+001,-6.73717e-001,-1.92050e+000,1.70156e+000,1.46443e+000,1.09649e+000,1,2.04000e+002,-1.79600e+003,6.50000e+001,6.50000e+001
-8.21464e+003,-6.64432e+001,-6.43433e-001,-1.71497e+000,1.69518e+000,1.46194e+000,1.09429e+000,1,2.08000e+002,-1.79200e+003,6.50000e+001,6.50000e+001
-8.20431e+003,-6.63714e+001,-6.28044e-001,-1.49793e+000,1.69365e+000,1.46246e+000,1.09215e+000,1,2.12000e+002,-1.78800e+003,6.50000e+001,6.50000e+001
-8.19340e+003,-6.63955e+001,-6.27550e-001,-1.26936e+000,1.69699e+000,1.46599e+000,1.09007e+000,1,2.16000e+002,-1.78400e+003,6.50000e+001,6.50000e+001
-8.18249e+003,-6.64196e+001,-6.27056e-001,-1.04080e+000,1.70033e+000,1.46951e+000,1.08800e+000,1,2.20000e+002,-1.78000e+003,6.50000e+001,6.50000e+001
-8.17158e+003,-6.64437e+001,-6.26562e-001,-8.12233e-001,1.70366e+000,1.47304e+000,1.08593e+000,1,2.24000e+002,-1.77600e+003,6.50000e+001,6.50000e+001
-8.16067e+003,-6.64678e+001,-6.26068e-001,-5.83668e-001,1.70700e+000,1.47656e+000,1.08385e+000,1,2.28000e+002,-1.77200e+003,6.50000e+001,6.50000e+001
-8.14977e+003,-6.64919e+001,-6.25574e-001,-3.55104e-001,1.71034e+000,1.48009e+000,1.08178e+000,1,2.32000e+002,-1.76800e+003,6.50000e+001,6.50000e+001
-8.13886e+003,-6.65160e+001,-6.25080e-001,-1.26540e-001,1.71367e+000,1.48361e+000,1.07971e+000,1,2.36000e+002,-1.76400e+003,6.50000e+001,6.50000e+001
-8.12795e+003,-6.65401e+001,-6.24587e-001,1.02024e-001,1.71701e+000,1.48713e+000,1.07763e+000,1,2.40000e+002,-1.76000e+003,6.50000e+001,6.50000e+001
-8.12283e+003,-6.64644e+001,-6.46734e-001,6.88734e-002,1.72031e+000,1.48733e+000,1.07831e+000,1,2.44000e+002,-1.75600e+003,6.50000e+001,6.50000e+001
-8.11772e+003,-6.63887e+001,-6.68882e-001,3.57224e-002,1.72360e+000,1.48753e+000,1.07898e+000,1,2.48000e+002,-1.75200e+003,6.50000e+001,6.50000e+001
-8.11260e+003,-6.63130e+001,-6.91029e-001,2.57137e-003,1.72690e+000,1.48773e+000,1.07966e+000,1,2.52000e+002,-1.74800e+003,6.50000e+001,6.50000e+001
-8.10749e+003,-6.62374e+001,-7.13177e-001,-3.05796e-002,1.73019e+000,1.48793e+000,1.08033e+000,1,2.56000e+002,-1.74400e+003,6.50000e+001,6.50000e+001
-8.10237e+003,-6.61617e+001,-7.35324e-001,-6.37306e-002,1.73349e+000,1.48813e+000,1.08101e+000,1,2.60000e+002,-1.74000e+003,6.50000e+001,6.50000e+001
-8.09725e+003,-6.60860e+001,-7.57472e-001,-9.68816e-002,1.73679e+000,1.48833e+000,1.08168e+000,1,2.64000e+002,-1.73600e+003,6.50000e+001,6.50000e+001
-8.09214e+003,-6.60103e+001,-7.79619e-001,-1.30033e-001,1.74008e+000,1.48853e+000,1.08236e+000,1,2.68000e+002,-1.73200e+003,6.50000e+001,6.50000e+001
-8.08702e+003,-6.59347e+001,-8.01767e-001,-1.63184e-001,1.74338e+000,1.48873e+000,1.08304e+000,1,2.72000e+002,-1.72800e+003,6.50000e+001,6.50000e+001
-8.08191e+003,-6.58590e+001,-8.23914e-001,-1.96335e-001,1.74668e+000,1.48893e+000,1.08371e+000,1,2.76000e+002,-1.72400e+003,6.50000e+001,6.50000e+001
-8.07679e+003,-6.57833e+001,-8.46062e-001,-2.29486e-001,1.74997e+000,1.48913e+000,1.08439e+000,1,2.80000e+002,-1.72000e+003,6.50000e+001,6.50000e+001
-8.07168e+003,-6.57076e+001,-8.68209e-001,-2.62637e-001,1.75327e+000,1.48933e+000,1.08506e+000,1,2.84000e+002,-1.71600e+003,6.50000e+001,6.50000e+001
-8.06656e+003,-6.56320e+001,-8.90357e-001,-2.95788e-001,1.75657e+000,1.48952e+000,1.08574e+000,1,2.88000e+002,-1.71200e+003,6.50000e+001,6.50000e+001
-8.06064e+003,-6.55232e+001,-9.03404e-001,-3.40396e-001,1.75805e+000,1.48843e+000,1.08624e+000,1,2.92000e+002,-1.70800e+003,6.50000e+001,6.50000e+001
-8.05391e+003,-6.53814e+001,-9.07351e-001,-3.96461e-001,1.75772e+000,1.48604e+000,1.08658e+000,1,2.96000e+002,-1.70400e+003,6.50000e+001,6.50000e+001
-8.04718e+003,-6.52397e+001,-9.11299e-001,-4.52526e-001,1.75739e+000,1.48365e+000,1.08692e+000,1,3.00000e+002,-1.70000e+003,6.50000e+001,6.50000e+001
-8.04045e+003,-6.50979e+001,-9.15246e-001,-5.08592e-001,1.75706e+000,1.48126e+000,1.08725e+000,1,3.04000e+002,-1.69600e+003,6.50000e+001,6.50000e+001
-8.03372e+003,-6.49561e+001,-9.19193e-001,-5.64657e-001,1.75673e+000,1.47887e+000,1.08759e+000,1,3.08000e+002,-1.69200e+003,6.50000e+001,6.50000e+001
-8.02699e+003,-6.48143e+001,-9.23140e-001,-6.20722e-001,1.75641e+000,1.47647e+000,1.08793e+000,1,3.12000e+002,-1.68800e+003,6.50000e+001,6.50000e+001
-8.02026e+003,-6.46726e+001,-9.27087e-001,-6.76787e-001,1.75608e+000,1.47408e+000,1.08827e+000,1,3.16000e+002,-1.68400e+003,6.50000e+001,6.50000e+001
-8.01353e+003,-6.45308e+001,-9.31034e-001,-7.32853e-001,1.75575e+000,1.47169e+000,1.08860e+000,1,3.20000e+002,-1.68000e+003,6.50000e+001,6.50000e+001
-8.00962e+003,-6.44957e+001,-8.98112e-001,-6.81980e-001,1.75484e+000,1.47007e+000,1.08865e+000,1,3.24000e+002,-1.67600e+003,6.50000e+001,6.50000e+001
-8.00571e+003,-6.44605e+001,-8.65189e-001,-6.31107e-001,1.75393e+000,1.46844e+000,1.08870e+000,1,3.28000e+002,-1.67200e+003,6.50000e+001,6.50000e+001
-8.00179e+003,-6.44254e+001,-8.32267e-001,-5.80235e-001,1.75302e+000,1.46681e+000,1.08875e+000,1,3.32000e+002,-1.66800e+003,6.50000e+001,6.50000e+001
-7.99788e+003,-6.43903e+001,-7.99344e-001,-5.29362e-001,1.75210e+000,1.46519e+000,1.08880e+000,1,3.36000e+002,-1.66400e+003,6.50000e+001,6.50000e+001
-7.99397e+003,-6.43552e+001,-7.66422e-001,-4.78490e-001,1.75119e+000,1.46356e+000,1.08885e+000,1,3.40000e+002,-1.66000e+003,6.50000e+001,6.50000e+001
-7.99006e+003,-6.43200e+001,-7.33499e-001,-4.27617e-001,1.75028e+000,1.46194e+000,1.08890e+000,1,3.44000e+002,-1.65600e+003,6.50000e+001,6.50000e+001
-7.98614e+003,-6.42849e+001,-7.00577e-001,-3.76745e-001,1.74937e+000,1.46031e+000,1.08895e+000,1,3.48000e+002,-1.65200e+003,6.50000e+001,6.50000e+001
-7.98223e+003,-6.42498e+001,-6.67654e-001,-3.25872e-001,1.74846e+000,1.45868e+000,1.08900e+000,1,3.52000e+002,-1.64800e+003,6.50000e+001,6.50000e+001
-7.97832e+003,-6.42147e+001,-6.34732e-001,-2.75000e-001,1.74755e+000,1.45706e+000,1.08905e+000,1,3.56000e+002,-1.64400e+003,6.50000e+001,6.50000e+001
-7.97440e+003,-6.41795e+001,-6.01809e-001,-2.24127e-001,1.74664e+000,1.45543e+000,1.08910e+000,1,3.60000e+002,-1.64000e+003,6.50000e+001,6.50000e+001
-7.97049e+003,-6.41444e+001,-5.68887e-001,-1.73254e-001,1.74573e+000,1.45381e+000,1.08915e+000,1,3.64000e+002,-1.63600e+003,6.50000e+001,6.50000e+001
-7.96658e+003,-6.41093e+001,-5.35964e-001,-1.22382e-001,1.74482e+000,1.45218e+000,1.08920e+000,1,3.68000e+002,-1.63200e+003,6.50000e+001,6.50000e+001
-7.96211e+003,-6.41026e+001,-5.09686e-001,-7.64439e-002,1.74402e+000,1.44963e+000,1.08975e+000,1,3.72000e+002,-1.62800e+003,6.50000e+001,6.50000e+001
-7.95710e+003,-6.41245e+001,-4.90051e-001,-3.54407e-002,1.74333e+000,1.44616e+000,1.09079e+000,1,3.76000e+002,-1.62400e+003,6.50000e+001,6.50000e+001
-7.95209e+003,-6.41464e+001,-4.70416e-001,5.56262e-003,1.74264e+000,1.44268e+000,1.09184e+000,1,3.80000e+002,-1.62000e+003,6.50000e+001,6.50000e+001
-7.94708e+003,-6.41683e+001,-4.50781e-001,4.65659e-002,1.74195e+000,1.43921e+000,1.09288e+000,1,3.84000e+002,-1.61600e+003,6.50000e+001,6.50000e+001
-7.94207e+003,-6.41902e+001,-4.31147e-001,8.75692e-002,1.74126e+000,1.43573e+000,1.09392e+000,1,3.88000e+002,-1.61200e+003,6.50000e+001,6.50000e+001
-7.93706e+003,-6.42120e+001,-4.11512e-001,1.28572e-001,1.74057e+000,1.43226e+000,1.09497e+000,1,3.92000e+002,-1.60800e+003,6.50000e+001,6.50000e+001
-7.93205e+003,-6.42339e+001,-3.91877e-001,1.69576e-001,1.73988e+000,1.42878e+000,1.09601e+000,1,3.96000e+002,-1.60400e+003,6.50000e+001,6.50000e+001
-7.92704e+003,-6.42558e+001,-3.72242e-001,2.10579e-001,1.73919e+000,1.42531e+000,1.09705e+000,1,4.00000e+002,-1.60000e+003,6.50000e+001,6.50000e+001
-7.92535e+003,-6.42227e+001,-3.68651e-001,2.14480e-001,1.74135e+000,1.42633e+000,1.09746e+000,1,4.04000e+002,-1.59600e+003,6.50000e+001,6.50000e+001
-7.92365e+003,-6.41896e+001,-3.65059e-001,2.18381e-001,1.74351e+000,1.42736e+000,1.09788e+000,1,4.08000e+002,-1.59200e+003,6.50000e+001,6.50000e+001
-7.92195e+003,-6.41566e+001,-3.61467e-001,2.22282e-001,1.74567e+000,1.42838e+000,1.09829e+000,1,4.12000e+002,-1.58800e+003,6.50000e+001,6.50000e+001
-7.92025e+003,-6.41235e+001,-3.57875e-001,2.26183e-001,1.74783e+000,1.42941e+000,1.09870e+000,1,4.16000e+002,-1.58400e+003,6.50000e+001,6.50000e+001
-7.91856e+003,-6.40904e+001,-3.54284e-001,2.30085e-001,1.75000e+000,1.43044e+000,1.09911e+000,1,4.20000e+002,-1.58000e+003,6.50000e+001,6.50000e+001
-7.91686e+003,-6.40573e+001,-3.50692e-001,2.33986e-001,1.75216e+000,1.43146e+000,1.09952e+000,1,4.24000e+002,-1.57600e+003,6.50000e+001,6.50000e+001
-7.91516e+003,-6.40243e+001,-3.47100e-001,2.37887e-001,1.75432e+000,1.43249e+000,1.09994e+000,1,4.28000e+002,-1.57200e+003,6.50000e+001,6.50000e+001
-7.91346e+003,-6.39912e+001,-3.43509e-001,2.41788e-001,1.75648e+000,1.43352e+000,1.10035e+000,1,4.32000e+002,-1.56800e+003,6.50000e+001,6.50000e+001
-7.91177e+003,-6.39581e+001,-3.39917e-001,2.45689e-001,1.75864e+000,1.43454e+000,1.10076e+000,1,4.36000e+002,-1.56400e+003,6.50000e+001,6.50000e+001
-7.91007e+003,-6.39250e+001,-3.36325e-001,2.49590e-001,1.76080e+000,1.43557e+000,1.10117e+000,1,4.40000e+002,-1.56000e+003,6.50000e+001,6.50000e+001
-7.90837e+003,-6.38920e+001,-3.32733e-001,2.53491e-001,1.76296e+000,1.43660e+000,1.10158e+000,1,4.44000e+002,-1.55600e+003,6.50000e+001,6.50000e+001
-7.90667e+003,-6.38589e+001,-3.29142e-001,2.57392e-001,1.76512e+000,1.43762e+000,1.10199e+000,1,4.48000e+002,-1.55200e+003,6.50000e+001,6.50000e+001
-7.90463e+003,-6.38334e+001,-3.25019e-001,2.58239e-001,1.76639e+000,1.43792e+000,1.10244e+000,1,4.52000e+002,-1.54800e+003,6.50000e+001,6.50000e+001
-7.90224e+003,-6.38156e+001,-3.20365e-001,2.56031e-001,1.76675e+000,1.43750e+000,1.10291e+000,1,4.56000e+002,-1.54400e+003,6.50000e+001,6.50000e+001
-7.89985e+003,-6.37978e+001,-3.15711e-001,2.53824e-001,1.76712e+000,1.43708e+000,1.10338e+000,1,4.60000e+002,-1.54000e+003,6.50000e+001,6.50000e+001
-7.89747e+003,-6.37800e+001,-3.11058e-001,2.51616e-001,1.76748e+000,1.43666e+000,1.10385e+000,1,4.64000e+002,-1.53600e+003,6.50000e+001,6.50000e+001
-7.89508e+003,-6.37622e+001,-3.06404e-001,2.49408e-001,1.76785e+000,1.43624e+000,1.10432e+000,1,4.68000e+002,-1.53200e+003,6.50000e+001,6.50000e+001
-7.89269e+003,-6.37444e+001,-3.01750e-001,2.47201e-001,1.76821e+000,1.43582e+000,1.10479e+000,1,4.72000e+002,-1.52800e+003,6.50000e+001,6.50000e+001
-7.89030e+003,-6.37266e+001,-2.97096e-001,2.44993e-001,1.76858e+000,1.43540e+000,1.10526e+000,1,4.76000e+002,-1.52400e+003,6.50000e+001,6.50000e+001
-7.88792e+003,-6.37088e+001,-2.92443e-001,2.42785e-001,1.76894e+000,1.43498e+000,1.10574e+000,1,4.80000e+002,-1.52000e+003,6.50000e+001,6.50000e+001
-7.88681e+003,-6.37044e+001,-2.89503e-001,2.49235e-001,1.77418e+000,1.44012e+000,1.10617e+000,1,4.84000e+002,-1.51600e+003,6.50000e+001,6.50000e+001
-7.88571e+003,-6.37001e+001,-2.86563e-001,2.55685e-001,1.77942e+000,1.44527e+000,1.10661e+000,1,4.88000e+002,-1.51200e+003,6.50000e+001,6.50000e+001
-7.88460e+003,-6.36958e+001,-2.83624e-001,2.62135e-001,1.78466e+000,1.45041e+000,1.10705e+000,1,4.92000e+002,-1.50800e+003,6.50000e+001,6.50000e+001
-7.88350e+003,-6.36914e+001,-2.80684e-001,2.68585e-001,1.78989e+000,1.45556e+000,1.10749e+000,1,4.96000e+002,-1.50400e+003,6.50000e+001,6.50000e+001
-7.88240e+003,-6.36871e+001,-2.77744e-001,2.75035e-001,1.79513e+000,1.46070e+000,1.10793e+000,1,5.00000e+002,-1.50000e+003,6.50000e+001,6.50000e+001
-7.88129e+003,-6.36828e+001,-2.74805e-001,2.81485e-001,1.80037e+000,1.46584e+000,1.10836e+000,1,5.04000e+002,-1.49600e+003,6.50000e+001,6.50000e+001
-7.88019e+003,-6.36785e+001,-2.71865e-001,2.87935e-001,1.80561e+000,1.47099e+000,1.10880e+000,1,5.08000e+002,-1.49200e+003,6.50000e+001,6.50000e+001
-7.87909e+003,-6.36741e+001,-2.68925e-001,2.94385e-001,1.81085e+000,1.47613e+000,1.10924e+000,1,5.12000e+002,-1.48800e+003,6.50000e+001,6.50000e+001
-7.87798e+003,-6.36698e+001,-2.65986e-001,3.00835e-001,1.81608e+000,1.48128e+000,1.10968e+000,1,5.16000e+002,-1.48400e+003,6.50000e+001,6.50000e+001
-7.87688e+003,-6.36655e+001,-2.63046e-001,3.07285e-001,1.82132e+000,1.48642e+000,1.11012e+000,1,5.20000e+002,-1.48000e+003,6.50000e+001,6.50000e+001
-7.87578e+003,-6.36611e+001,-2.60106e-001,3.13735e-001,1.82656e+000,1.49157e+000,1.11055e+000,1,5.24000e+002,-1.47600e+003,6.50000e+001,6.50000e+001
-7.87467e+003,-6.36568e+001,-2.57166e-001,3.20185e-001,1.83180e+000,1.49671e+000,1.11099e+000,1,5.28000e+002,-1.47200e+003,6.50000e+001,6.50000e+001
-7.87343e+003,-6.36558e+001,-2.53692e-001,3.25682e-001,1.83792e+000,1.50209e+000,1.11151e+000,1,5.32000e+002,-1.46800e+003,6.50000e+001,6.50000e+001
-7.87204e+003,-6.36581e+001,-2.49683e-001,3.30227e-001,1.84494e+000,1.50771e+000,1.11212e+000,1,5.36000e+002,-1.46400e+003,6.50000e+001,6.50000e+001
-7.87066e+003,-6.36604e+001,-2.45674e-001,3.34772e-001,1.85195e+000,1.51333e+000,1.11273e+000,1,5.40000e+002,-1.46000e+003,6.50000e+001,6.50000e+001
-7.86927e+003,-6.36627e+001,-2.41665e-001,3.39317e-001,1.85897e+000,1.51895e+000,1.11333e+000,1,5.44000e+002,-1.45600e+003,6.50000e+001,6.50000e+001
-7.86789e+003,-6.36650e+001,-2.37656e-001,3.43862e-001,1.86599e+000,1.52457e+000,1.11394e+000,1,5.48000e+002,-1.45200e+003,6.50000e+001,6.50000e+001
-7.86650e+003,-6.36673e+001,-2.33648e-001,3.48407e-001,1.87300e+000,1.53019e+000,1.11455e+000,1,5.52000e+002,-1.44800e+003,6.50000e+001,6.50000e+001
-7.86512e+003,-6.36696e+001,-2.29639e-001,3.52951e-001,1.88002e+000,1.53581e+000,1.11515e+000,1,5.56000e+002,-1.44400e+003,6.50000e+001,6.50000e+001
-7.86373e+003,-6.36719e+001,-2.25630e-001,3.57496e-001,1.88703e+000,1.54143e+000,1.11576e+000,1,5.60000e+002,-1.44000e+003,6.50000e+001,6.50000e+001
-7.86290e+003,-6.36601e+001,-2.22409e-001,3.66048e-001,1.89506e+000,1.54999e+000,1.11590e+000,1,5.64000e+002,-1.43600e+003,6.50000e+001,6.50000e+001
-7.86207e+003,-6.36484e+001,-2.19189e-001,3.74599e-001,1.90309e+000,1.55855e+000,1.11604e+000,1,5.68000e+002,-1.43200e+003,6.50000e+001,6.50000e+001
-7.86124e+003,-6.36366e+001,-2.15969e-001,3.83150e-001,1.91112e+000,1.56711e+000,1.11618e+000,1,5.72000e+002,-1.42800e+003,6.50000e+001,6.50000e+001
-7.86040e+003,-6.36249e+001,-2.12748e-001,3.91701e-001,1.91915e+000,1.57567e+000,1.11632e+000,1,5.76000e+002,-1.42400e+003,6.50000e+001,6.50000e+001
-7.85957e+003,-6.36131e+001,-2.09528e-001,4.00253e-001,1.92718e+000,1.58424e+000,1.11646e+000,1,5.80000e+002,-1.42000e+003,6.50000e+001,6.50000e+001
-7.85874e+003,-6.36014e+001,-2.06308e-001,4.08804e-001,1.93521e+000,1.59280e+000,1.11660e+000,1,5.84000e+002,-1.41600e+003,6.50000e+001,6.50000e+001
