"p","U:0","U:1","U:2","k","nut","omega","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-8.07303e+003,-1.00330e+002,-3.18550e+000,2.42349e+001,1.43508e+002,7.16191e+001,6.69158e-001,1,1.08000e+002,-1.89200e+003,6.50000e+001,6.50000e+001
-8.04725e+003,-1.00868e+002,-2.68244e+000,2.21156e+001,1.29606e+002,6.57013e+001,6.69423e-001,1,1.12000e+002,-1.88800e+003,6.50000e+001,6.50000e+001
-8.02147e+003,-1.01407e+002,-2.17938e+000,1.99963e+001,1.15705e+002,5.97835e+001,6.69688e-001,1,1.16000e+002,-1.88400e+003,6.50000e+001,6.50000e+001
-7.99568e+003,-1.01946e+002,-1.67632e+000,1.78770e+001,1.01803e+002,5.38657e+001,6.69953e-001,1,1.20000e+002,-1.88000e+003,6.50000e+001,6.50000e+001
-7.96990e+003,-1.02484e+002,-1.17326e+000,1.57577e+001,8.79017e+001,4.79479e+001,6.70218e-001,1,1.24000e+002,-1.87600e+003,6.50000e+001,6.50000e+001
-7.94412e+003,-1.03023e+002,-6.70202e-001,1.36384e+001,7.40001e+001,4.20301e+001,6.70483e-001,1,1.28000e+002,-1.87200e+003,6.50000e+001,6.50000e+001
-7.91843e+003,-1.03506e+002,-2.06790e-001,1.16538e+001,6.35918e+001,3.77856e+001,6.72361e-001,1,1.32000e+002,-1.86800e+003,6.50000e+001,6.50000e+001
-7.89282e+003,-1.03933e+002,2.16975e-001,9.80393e+000,5.66766e+001,3.52144e+001,6.75852e-001,1,1.36000e+002,-1.86400e+003,6.50000e+001,6.50000e+001
-7.86721e+003,-1.04360e+002,6.40740e-001,7.95402e+000,4.97615e+001,3.26432e+001,6.79344e-001,1,1.40000e+002,-1.86000e+003,6.50000e+001,6.50000e+001
-7.84160e+003,-1.04787e+002,1.06450e+000,6.10412e+000,4.28464e+001,3.00720e+001,6.82835e-001,1,1.44000e+002,-1.85600e+003,6.50000e+001,6.50000e+001
-7.81599e+003,-1.05215e+002,1.48827e+000,4.25421e+000,3.59312e+001,2.75008e+001,6.86326e-001,1,1.48000e+002,-1.85200e+003,6.50000e+001,6.50000e+001
-7.79038e+003,-1.05642e+002,1.91203e+000,2.40430e+000,2.90161e+001,2.49296e+001,6.89817e-001,1,1.52000e+002,-1.84800e+003,6.50000e+001,6.50000e+001
-7.76478e+003,-1.06069e+002,2.33580e+000,5.54393e-001,2.21010e+001,2.23585e+001,6.93308e-001,1,1.56000e+002,-1.84400e+003,6.50000e+001,6.50000e+001
-7.73917e+003,-1.06496e+002,2.75956e+000,-1.29551e+000,1.51859e+001,1.97873e+001,6.96799e-001,1,1.60000e+002,-1.84000e+003,6.50000e+001,6.50000e+001
-7.73960e+003,-1.06299e+002,2.56929e+000,-1.05297e+000,1.46337e+001,1.91449e+001,6.94611e-001,1,1.64000e+002,-1.83600e+003,6.50000e+001,6.50000e+001
-7.74004e+003,-1.06102e+002,2.37902e+000,-8.10427e-001,1.40816e+001,1.85025e+001,6.92422e-001,1,1.68000e+002,-1.83200e+003,6.50000e+001,6.50000e+001
-7.74047e+003,-1.05905e+002,2.18874e+000,-5.67884e-001,1.35295e+001,1.78600e+001,6.90234e-001,1,1.72000e+002,-1.82800e+003,6.50000e+001,6.50000e+001
-7.74091e+003,-1.05708e+002,1.99847e+000,-3.25341e-001,1.29773e+001,1.72176e+001,6.88045e-001,1,1.76000e+002,-1.82400e+003,6.50000e+001,6.50000e+001
-7.74134e+003,-1.05512e+002,1.80820e+000,-8.27978e-002,1.24252e+001,1.65752e+001,6.85857e-001,1,1.80000e+002,-1.82000e+003,6.50000e+001,6.50000e+001
-7.74177e+003,-1.05315e+002,1.61792e+000,1.59745e-001,1.18731e+001,1.59328e+001,6.83668e-001,1,1.84000e+002,-1.81600e+003,6.50000e+001,6.50000e+001
-7.74221e+003,-1.05118e+002,1.42765e+000,4.02289e-001,1.13210e+001,1.52904e+001,6.81480e-001,1,1.88000e+002,-1.81200e+003,6.50000e+001,6.50000e+001
-7.74264e+003,-1.04921e+002,1.23738e+000,6.44832e-001,1.07688e+001,1.46480e+001,6.79291e-001,1,1.92000e+002,-1.80800e+003,6.50000e+001,6.50000e+001
-7.74308e+003,-1.04724e+002,1.04710e+000,8.87375e-001,1.02167e+001,1.40056e+001,6.77103e-001,1,1.96000e+002,-1.80400e+003,6.50000e+001,6.50000e+001
-7.74351e+003,-1.04527e+002,8.56831e-001,1.12992e+000,9.66459e+000,1.33632e+001,6.74914e-001,1,2.00000e+002,-1.80000e+003,6.50000e+001,6.50000e+001
-7.74395e+003,-1.04330e+002,6.66558e-001,1.37246e+000,9.11246e+000,1.27208e+001,6.72726e-001,1,2.04000e+002,-1.79600e+003,6.50000e+001,6.50000e+001
-7.74438e+003,-1.04133e+002,4.76285e-001,1.61500e+000,8.56034e+000,1.20783e+001,6.70537e-001,1,2.08000e+002,-1.79200e+003,6.50000e+001,6.50000e+001
-7.74496e+003,-1.03986e+002,2.92183e-001,1.85084e+000,8.14948e+000,1.15919e+001,6.68238e-001,1,2.12000e+002,-1.78800e+003,6.50000e+001,6.50000e+001
-7.74569e+003,-1.03888e+002,1.14252e-001,2.07996e+000,7.87989e+000,1.12616e+001,6.65828e-001,1,2.16000e+002,-1.78400e+003,6.50000e+001,6.50000e+001
-7.74641e+003,-1.03790e+002,-6.36788e-002,2.30908e+000,7.61031e+000,1.09312e+001,6.63418e-001,1,2.20000e+002,-1.78000e+003,6.50000e+001,6.50000e+001
-7.74714e+003,-1.03692e+002,-2.41609e-001,2.53820e+000,7.34072e+000,1.06008e+001,6.61008e-001,1,2.24000e+002,-1.77600e+003,6.50000e+001,6.50000e+001
-7.74786e+003,-1.03594e+002,-4.19540e-001,2.76732e+000,7.07114e+000,1.02704e+001,6.58598e-001,1,2.28000e+002,-1.77200e+003,6.50000e+001,6.50000e+001
-7.74859e+003,-1.03496e+002,-5.97471e-001,2.99645e+000,6.80155e+000,9.94002e+000,6.56188e-001,1,2.32000e+002,-1.76800e+003,6.50000e+001,6.50000e+001
-7.74931e+003,-1.03398e+002,-7.75402e-001,3.22557e+000,6.53196e+000,9.60963e+000,6.53778e-001,1,2.36000e+002,-1.76400e+003,6.50000e+001,6.50000e+001
-7.75004e+003,-1.03300e+002,-9.53332e-001,3.45469e+000,6.26238e+000,9.27924e+000,6.51368e-001,1,2.40000e+002,-1.76000e+003,6.50000e+001,6.50000e+001
-7.75086e+003,-1.03366e+002,-8.95872e-001,3.36830e+000,6.27161e+000,9.27632e+000,6.52397e-001,1,2.44000e+002,-1.75600e+003,6.50000e+001,6.50000e+001
-7.75168e+003,-1.03432e+002,-8.38412e-001,3.28192e+000,6.28084e+000,9.27339e+000,6.53426e-001,1,2.48000e+002,-1.75200e+003,6.50000e+001,6.50000e+001
-7.75251e+003,-1.03498e+002,-7.80952e-001,3.19553e+000,6.29008e+000,9.27046e+000,6.54456e-001,1,2.52000e+002,-1.74800e+003,6.50000e+001,6.50000e+001
-7.75333e+003,-1.03564e+002,-7.23492e-001,3.10915e+000,6.29931e+000,9.26754e+000,6.55485e-001,1,2.56000e+002,-1.74400e+003,6.50000e+001,6.50000e+001
-7.75415e+003,-1.03630e+002,-6.66032e-001,3.02276e+000,6.30854e+000,9.26461e+000,6.56515e-001,1,2.60000e+002,-1.74000e+003,6.50000e+001,6.50000e+001
-7.75498e+003,-1.03696e+002,-6.08572e-001,2.93638e+000,6.31777e+000,9.26168e+000,6.57544e-001,1,2.64000e+002,-1.73600e+003,6.50000e+001,6.50000e+001
-7.75580e+003,-1.03762e+002,-5.51112e-001,2.84999e+000,6.32701e+000,9.25876e+000,6.58573e-001,1,2.68000e+002,-1.73200e+003,6.50000e+001,6.50000e+001
-7.75662e+003,-1.03828e+002,-4.93652e-001,2.76361e+000,6.33624e+000,9.25583e+000,6.59603e-001,1,2.72000e+002,-1.72800e+003,6.50000e+001,6.50000e+001
-7.75745e+003,-1.03894e+002,-4.36192e-001,2.67722e+000,6.34547e+000,9.25290e+000,6.60632e-001,1,2.76000e+002,-1.72400e+003,6.50000e+001,6.50000e+001
-7.75827e+003,-1.03961e+002,-3.78732e-001,2.59083e+000,6.35471e+000,9.24998e+000,6.61662e-001,1,2.80000e+002,-1.72000e+003,6.50000e+001,6.50000e+001
-7.75909e+003,-1.04027e+002,-3.21272e-001,2.50445e+000,6.36394e+000,9.24705e+000,6.62691e-001,1,2.84000e+002,-1.71600e+003,6.50000e+001,6.50000e+001
-7.75992e+003,-1.04093e+002,-2.63812e-001,2.41806e+000,6.37317e+000,9.24412e+000,6.63720e-001,1,2.88000e+002,-1.71200e+003,6.50000e+001,6.50000e+001
-7.76065e+003,-1.04170e+002,-2.05354e-001,2.32061e+000,6.38289e+000,9.24654e+000,6.64603e-001,1,2.92000e+002,-1.70800e+003,6.50000e+001,6.50000e+001
-7.76131e+003,-1.04260e+002,-1.45898e-001,2.21208e+000,6.39309e+000,9.25430e+000,6.65339e-001,1,2.96000e+002,-1.70400e+003,6.50000e+001,6.50000e+001
-7.76196e+003,-1.04349e+002,-8.64414e-002,2.10355e+000,6.40329e+000,9.26207e+000,6.66074e-001,1,3.00000e+002,-1.70000e+003,6.50000e+001,6.50000e+001
-7.76261e+003,-1.04439e+002,-2.69851e-002,1.99502e+000,6.41349e+000,9.26983e+000,6.66810e-001,1,3.04000e+002,-1.69600e+003,6.50000e+001,6.50000e+001
-7.76326e+003,-1.04528e+002,3.24711e-002,1.88649e+000,6.42369e+000,9.27760e+000,6.67546e-001,1,3.08000e+002,-1.69200e+003,6.50000e+001,6.50000e+001
-7.76391e+003,-1.04618e+002,9.19274e-002,1.77796e+000,6.43389e+000,9.28536e+000,6.68282e-001,1,3.12000e+002,-1.68800e+003,6.50000e+001,6.50000e+001
-7.76456e+003,-1.04707e+002,1.51384e-001,1.66943e+000,6.44410e+000,9.29313e+000,6.69017e-001,1,3.16000e+002,-1.68400e+003,6.50000e+001,6.50000e+001
-7.76521e+003,-1.04797e+002,2.10840e-001,1.56091e+000,6.45430e+000,9.30089e+000,6.69753e-001,1,3.20000e+002,-1.68000e+003,6.50000e+001,6.50000e+001
-7.76633e+003,-1.04793e+002,1.86178e-001,1.55136e+000,6.46583e+000,9.30041e+000,6.70866e-001,1,3.24000e+002,-1.67600e+003,6.50000e+001,6.50000e+001
-7.76745e+003,-1.04790e+002,1.61516e-001,1.54182e+000,6.47737e+000,9.29993e+000,6.71979e-001,1,3.28000e+002,-1.67200e+003,6.50000e+001,6.50000e+001
-7.76857e+003,-1.04786e+002,1.36854e-001,1.53228e+000,6.48890e+000,9.29945e+000,6.73093e-001,1,3.32000e+002,-1.66800e+003,6.50000e+001,6.50000e+001
-7.76968e+003,-1.04782e+002,1.12192e-001,1.52274e+000,6.50044e+000,9.29897e+000,6.74206e-001,1,3.36000e+002,-1.66400e+003,6.50000e+001,6.50000e+001
-7.77080e+003,-1.04779e+002,8.75301e-002,1.51319e+000,6.51197e+000,9.29849e+000,6.75319e-001,1,3.40000e+002,-1.66000e+003,6.50000e+001,6.50000e+001
-7.77192e+003,-1.04775e+002,6.28681e-002,1.50365e+000,6.52351e+000,9.29801e+000,6.76432e-001,1,3.44000e+002,-1.65600e+003,6.50000e+001,6.50000e+001
-7.77304e+003,-1.04771e+002,3.82062e-002,1.49411e+000,6.53504e+000,9.29753e+000,6.77545e-001,1,3.48000e+002,-1.65200e+003,6.50000e+001,6.50000e+001
-7.77415e+003,-1.04768e+002,1.35442e-002,1.48457e+000,6.54658e+000,9.29705e+000,6.78658e-001,1,3.52000e+002,-1.64800e+003,6.50000e+001,6.50000e+001
-7.77527e+003,-1.04764e+002,-1.11178e-002,1.47502e+000,6.55811e+000,9.29657e+000,6.79771e-001,1,3.56000e+002,-1.64400e+003,6.50000e+001,6.50000e+001
-7.77639e+003,-1.04760e+002,-3.57797e-002,1.46548e+000,6.56965e+000,9.29609e+000,6.80884e-001,1,3.60000e+002,-1.64000e+003,6.50000e+001,6.50000e+001
-7.77751e+003,-1.04757e+002,-6.04417e-002,1.45594e+000,6.58118e+000,9.29561e+000,6.81997e-001,1,3.64000e+002,-1.63600e+003,6.50000e+001,6.50000e+001
-7.77862e+003,-1.04753e+002,-8.51037e-002,1.44640e+000,6.59272e+000,9.29513e+000,6.83111e-001,1,3.68000e+002,-1.63200e+003,6.50000e+001,6.50000e+001
-7.77982e+003,-1.04753e+002,-1.09561e-001,1.43882e+000,6.60459e+000,9.29809e+000,6.84132e-001,1,3.72000e+002,-1.62800e+003,6.50000e+001,6.50000e+001
-7.78111e+003,-1.04757e+002,-1.33815e-001,1.43320e+000,6.61680e+000,9.30449e+000,6.85060e-001,1,3.76000e+002,-1.62400e+003,6.50000e+001,6.50000e+001
-7.78239e+003,-1.04760e+002,-1.58068e-001,1.42758e+000,6.62902e+000,9.31089e+000,6.85989e-001,1,3.80000e+002,-1.62000e+003,6.50000e+001,6.50000e+001
-7.78368e+003,-1.04764e+002,-1.82322e-001,1.42197e+000,6.64123e+000,9.31729e+000,6.86918e-001,1,3.84000e+002,-1.61600e+003,6.50000e+001,6.50000e+001
-7.78496e+003,-1.04768e+002,-2.06575e-001,1.41635e+000,6.65345e+000,9.32368e+000,6.87847e-001,1,3.88000e+002,-1.61200e+003,6.50000e+001,6.50000e+001
-7.78625e+003,-1.04772e+002,-2.30828e-001,1.41073e+000,6.66566e+000,9.33008e+000,6.88776e-001,1,3.92000e+002,-1.60800e+003,6.50000e+001,6.50000e+001
-7.78753e+003,-1.04775e+002,-2.55082e-001,1.40512e+000,6.67788e+000,9.33648e+000,6.89705e-001,1,3.96000e+002,-1.60400e+003,6.50000e+001,6.50000e+001
-7.78882e+003,-1.04779e+002,-2.79335e-001,1.39950e+000,6.69009e+000,9.34288e+000,6.90633e-001,1,4.00000e+002,-1.60000e+003,6.50000e+001,6.50000e+001
-7.78936e+003,-1.04788e+002,-2.77787e-001,1.38882e+000,6.70583e+000,9.34805e+000,6.91750e-001,1,4.04000e+002,-1.59600e+003,6.50000e+001,6.50000e+001
-7.78990e+003,-1.04797e+002,-2.76238e-001,1.37814e+000,6.72157e+000,9.35321e+000,6.92867e-001,1,4.08000e+002,-1.59200e+003,6.50000e+001,6.50000e+001
-7.79044e+003,-1.04806e+002,-2.74689e-001,1.36745e+000,6.73730e+000,9.35838e+000,6.93984e-001,1,4.12000e+002,-1.58800e+003,6.50000e+001,6.50000e+001
-7.79098e+003,-1.04814e+002,-2.73141e-001,1.35677e+000,6.75304e+000,9.36354e+000,6.95101e-001,1,4.16000e+002,-1.58400e+003,6.50000e+001,6.50000e+001
-7.79152e+003,-1.04823e+002,-2.71592e-001,1.34609e+000,6.76878e+000,9.36871e+000,6.96218e-001,1,4.20000e+002,-1.58000e+003,6.50000e+001,6.50000e+001
-7.79206e+003,-1.04832e+002,-2.70044e-001,1.33540e+000,6.78452e+000,9.37387e+000,6.97335e-001,1,4.24000e+002,-1.57600e+003,6.50000e+001,6.50000e+001
-7.79259e+003,-1.04841e+002,-2.68495e-001,1.32472e+000,6.80025e+000,9.37904e+000,6.98452e-001,1,4.28000e+002,-1.57200e+003,6.50000e+001,6.50000e+001
-7.79313e+003,-1.04850e+002,-2.66947e-001,1.31404e+000,6.81599e+000,9.38420e+000,6.99569e-001,1,4.32000e+002,-1.56800e+003,6.50000e+001,6.50000e+001
-7.79367e+003,-1.04859e+002,-2.65398e-001,1.30335e+000,6.83173e+000,9.38937e+000,7.00686e-001,1,4.36000e+002,-1.56400e+003,6.50000e+001,6.50000e+001
-7.79421e+003,-1.04867e+002,-2.63850e-001,1.29267e+000,6.84747e+000,9.39453e+000,7.01803e-001,1,4.40000e+002,-1.56000e+003,6.50000e+001,6.50000e+001
-7.79475e+003,-1.04876e+002,-2.62301e-001,1.28199e+000,6.86320e+000,9.39970e+000,7.02920e-001,1,4.44000e+002,-1.55600e+003,6.50000e+001,6.50000e+001
-7.79529e+003,-1.04885e+002,-2.60753e-001,1.27131e+000,6.87894e+000,9.40486e+000,7.04037e-001,1,4.48000e+002,-1.55200e+003,6.50000e+001,6.50000e+001
-7.79594e+003,-1.04898e+002,-2.58744e-001,1.26021e+000,6.89388e+000,9.41106e+000,7.05132e-001,1,4.52000e+002,-1.54800e+003,6.50000e+001,6.50000e+001
-7.79669e+003,-1.04914e+002,-2.56274e-001,1.24871e+000,6.90802e+000,9.41829e+000,7.06205e-001,1,4.56000e+002,-1.54400e+003,6.50000e+001,6.50000e+001
-7.79743e+003,-1.04931e+002,-2.53805e-001,1.23721e+000,6.92216e+000,9.42553e+000,7.07277e-001,1,4.60000e+002,-1.54000e+003,6.50000e+001,6.50000e+001
-7.79818e+003,-1.04948e+002,-2.51335e-001,1.22570e+000,6.93630e+000,9.43276e+000,7.08350e-001,1,4.64000e+002,-1.53600e+003,6.50000e+001,6.50000e+001
-7.79893e+003,-1.04964e+002,-2.48866e-001,1.21420e+000,6.95043e+000,9.43999e+000,7.09423e-001,1,4.68000e+002,-1.53200e+003,6.50000e+001,6.50000e+001
-7.79968e+003,-1.04981e+002,-2.46397e-001,1.20270e+000,6.96457e+000,9.44722e+000,7.10496e-001,1,4.72000e+002,-1.52800e+003,6.50000e+001,6.50000e+001
-7.80043e+003,-1.04998e+002,-2.43927e-001,1.19119e+000,6.97871e+000,9.45445e+000,7.11569e-001,1,4.76000e+002,-1.52400e+003,6.50000e+001,6.50000e+001
-7.80118e+003,-1.05014e+002,-2.41458e-001,1.17969e+000,6.99285e+000,9.46169e+000,7.12641e-001,1,4.80000e+002,-1.52000e+003,6.50000e+001,6.50000e+001
-7.80146e+003,-1.05016e+002,-2.45880e-001,1.17263e+000,7.00729e+000,9.46403e+000,7.13803e-001,1,4.84000e+002,-1.51600e+003,6.50000e+001,6.50000e+001
-7.80175e+003,-1.05017e+002,-2.50302e-001,1.16556e+000,7.02173e+000,9.46637e+000,7.14964e-001,1,4.88000e+002,-1.51200e+003,6.50000e+001,6.50000e+001
-7.80203e+003,-1.05019e+002,-2.54725e-001,1.15850e+000,7.03616e+000,9.46871e+000,7.16126e-001,1,4.92000e+002,-1.50800e+003,6.50000e+001,6.50000e+001
-7.80231e+003,-1.05020e+002,-2.59147e-001,1.15143e+000,7.05060e+000,9.47105e+000,7.17287e-001,1,4.96000e+002,-1.50400e+003,6.50000e+001,6.50000e+001
-7.80260e+003,-1.05021e+002,-2.63570e-001,1.14437e+000,7.06504e+000,9.47339e+000,7.18449e-001,1,5.00000e+002,-1.50000e+003,6.50000e+001,6.50000e+001
-7.80288e+003,-1.05023e+002,-2.67992e-001,1.13730e+000,7.07948e+000,9.47573e+000,7.19610e-001,1,5.04000e+002,-1.49600e+003,6.50000e+001,6.50000e+001
-7.80317e+003,-1.05024e+002,-2.72414e-001,1.13024e+000,7.09391e+000,9.47807e+000,7.20771e-001,1,5.08000e+002,-1.49200e+003,6.50000e+001,6.50000e+001
-7.80345e+003,-1.05026e+002,-2.76837e-001,1.12317e+000,7.10835e+000,9.48041e+000,7.21933e-001,1,5.12000e+002,-1.48800e+003,6.50000e+001,6.50000e+001
-7.80374e+003,-1.05027e+002,-2.81259e-001,1.11611e+000,7.12279e+000,9.48275e+000,7.23094e-001,1,5.16000e+002,-1.48400e+003,6.50000e+001,6.50000e+001
-7.80402e+003,-1.05029e+002,-2.85682e-001,1.10904e+000,7.13723e+000,9.48510e+000,7.24256e-001,1,5.20000e+002,-1.48000e+003,6.50000e+001,6.50000e+001
-7.80431e+003,-1.05030e+002,-2.90104e-001,1.10198e+000,7.15166e+000,9.48744e+000,7.25417e-001,1,5.24000e+002,-1.47600e+003,6.50000e+001,6.50000e+001
-7.80459e+003,-1.05031e+002,-2.94526e-001,1.09491e+000,7.16610e+000,9.48978e+000,7.26578e-001,1,5.28000e+002,-1.47200e+003,6.50000e+001,6.50000e+001
-7.80495e+003,-1.05035e+002,-2.98974e-001,1.08826e+000,7.18059e+000,9.49405e+000,7.27708e-001,1,5.32000e+002,-1.46800e+003,6.50000e+001,6.50000e+001
-7.80539e+003,-1.05040e+002,-3.03447e-001,1.08202e+000,7.19514e+000,9.50026e+000,7.28807e-001,1,5.36000e+002,-1.46400e+003,6.50000e+001,6.50000e+001
-7.80583e+003,-1.05045e+002,-3.07920e-001,1.07579e+000,7.20969e+000,9.50647e+000,7.29905e-001,1,5.40000e+002,-1.46000e+003,6.50000e+001,6.50000e+001
-7.80627e+003,-1.05051e+002,-3.12393e-001,1.06955e+000,7.22423e+000,9.51268e+000,7.31003e-001,1,5.44000e+002,-1.45600e+003,6.50000e+001,6.50000e+001
-7.80671e+003,-1.05056e+002,-3.16866e-001,1.06331e+000,7.23878e+000,9.51889e+000,7.32102e-001,1,5.48000e+002,-1.45200e+003,6.50000e+001,6.50000e+001
-7.80714e+003,-1.05062e+002,-3.21339e-001,1.05708e+000,7.25333e+000,9.52510e+000,7.33200e-001,1,5.52000e+002,-1.44800e+003,6.50000e+001,6.50000e+001
-7.80758e+003,-1.05067e+002,-3.25812e-001,1.05084e+000,7.26787e+000,9.53131e+000,7.34298e-001,1,5.56000e+002,-1.44400e+003,6.50000e+001,6.50000e+001
-7.80802e+003,-1.05072e+002,-3.30285e-001,1.04460e+000,7.28242e+000,9.53752e+000,7.35397e-001,1,5.60000e+002,-1.44000e+003,6.50000e+001,6.50000e+001
-7.80815e+003,-1.05072e+002,-3.32542e-001,1.04007e+000,7.29749e+000,9.53887e+000,7.36654e-001,1,5.64000e+002,-1.43600e+003,6.50000e+001,6.50000e+001
-7.80828e+003,-1.05073e+002,-3.34800e-001,1.03554e+000,7.31256e+000,9.54023e+000,7.37911e-001,1,5.68000e+002,-1.43200e+003,6.50000e+001,6.50000e+001
-7.80840e+003,-1.05073e+002,-3.37057e-001,1.03101e+000,7.32762e+000,9.54158e+000,7.39168e-001,1,5.72000e+002,-1.42800e+003,6.50000e+001,6.50000e+001
-7.80853e+003,-1.05073e+002,-3.39314e-001,1.02649e+000,7.34269e+000,9.54293e+000,7.40425e-001,1,5.76000e+002,-1.42400e+003,6.50000e+001,6.50000e+001
-7.80866e+003,-1.05073e+002,-3.41572e-001,1.02196e+000,7.35776e+000,9.54428e+000,7.41682e-001,1,5.80000e+002,-1.42000e+003,6.50000e+001,6.50000e+001
-7.80879e+003,-1.05073e+002,-3.43829e-001,1.01743e+000,7.37283e+000,9.54563e+000,7.42940e-001,1,5.84000e+002,-1.41600e+003,6.50000e+001,6.50000e+001
-7.80891e+003,-1.05074e+002,-3.46086e-001,1.01290e+000,7.38790e+000,9.54699e+000,7.44197e-001,1,5.88000e+002,-1.41200e+003,6.50000e+001,6.50000e+001
