"p","U:0","U:1","U:2","k","nut","omega","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-7.82045e+003,-9.69907e+001,-4.39696e-001,2.14310e-001,9.01072e+000,1.12054e+001,7.57203e-001,1,5.88000e+002,-1.41200e+003,6.50000e+001,6.50000e+001
-7.82035e+003,-9.69831e+001,-4.38797e-001,2.11340e-001,9.01661e+000,1.11952e+001,7.58430e-001,1,5.92000e+002,-1.40800e+003,6.50000e+001,6.50000e+001
-7.82024e+003,-9.69755e+001,-4.37899e-001,2.08371e-001,9.02250e+000,1.11850e+001,7.59658e-001,1,5.96000e+002,-1.40400e+003,6.50000e+001,6.50000e+001
-7.82014e+003,-9.69680e+001,-4.37001e-001,2.05401e-001,9.02839e+000,1.11748e+001,7.60885e-001,1,6.00000e+002,-1.40000e+003,6.50000e+001,6.50000e+001
-7.82004e+003,-9.69604e+001,-4.36102e-001,2.02432e-001,9.03428e+000,1.11646e+001,7.62113e-001,1,6.04000e+002,-1.39600e+003,6.50000e+001,6.50000e+001
-7.81994e+003,-9.69529e+001,-4.35204e-001,1.99463e-001,9.04017e+000,1.11544e+001,7.63340e-001,1,6.08000e+002,-1.39200e+003,6.50000e+001,6.50000e+001
-7.81986e+003,-9.69466e+001,-4.34272e-001,1.96627e-001,9.04674e+000,1.11465e+001,7.64506e-001,1,6.12000e+002,-1.38800e+003,6.50000e+001,6.50000e+001
-7.81981e+003,-9.69416e+001,-4.33306e-001,1.93924e-001,9.05399e+000,1.11410e+001,7.65609e-001,1,6.16000e+002,-1.38400e+003,6.50000e+001,6.50000e+001
-7.81976e+003,-9.69365e+001,-4.32341e-001,1.91222e-001,9.06123e+000,1.11355e+001,7.66713e-001,1,6.20000e+002,-1.38000e+003,6.50000e+001,6.50000e+001
-7.81971e+003,-9.69315e+001,-4.31375e-001,1.88519e-001,9.06848e+000,1.11299e+001,7.67816e-001,1,6.24000e+002,-1.37600e+003,6.50000e+001,6.50000e+001
-7.81966e+003,-9.69265e+001,-4.30410e-001,1.85817e-001,9.07573e+000,1.11244e+001,7.68920e-001,1,6.28000e+002,-1.37200e+003,6.50000e+001,6.50000e+001
-7.81961e+003,-9.69215e+001,-4.29444e-001,1.83114e-001,9.08298e+000,1.11188e+001,7.70023e-001,1,6.32000e+002,-1.36800e+003,6.50000e+001,6.50000e+001
-7.81956e+003,-9.69165e+001,-4.28479e-001,1.80412e-001,9.09022e+000,1.11133e+001,7.71127e-001,1,6.36000e+002,-1.36400e+003,6.50000e+001,6.50000e+001
-7.81950e+003,-9.69115e+001,-4.27513e-001,1.77709e-001,9.09747e+000,1.11078e+001,7.72230e-001,1,6.40000e+002,-1.36000e+003,6.50000e+001,6.50000e+001
-7.81935e+003,-9.69040e+001,-4.26283e-001,1.75936e-001,9.10645e+000,1.11004e+001,7.73531e-001,1,6.44000e+002,-1.35600e+003,6.50000e+001,6.50000e+001
-7.81919e+003,-9.68964e+001,-4.25053e-001,1.74163e-001,9.11544e+000,1.10931e+001,7.74832e-001,1,6.48000e+002,-1.35200e+003,6.50000e+001,6.50000e+001
-7.81904e+003,-9.68889e+001,-4.23823e-001,1.72390e-001,9.12442e+000,1.10858e+001,7.76133e-001,1,6.52000e+002,-1.34800e+003,6.50000e+001,6.50000e+001
-7.81888e+003,-9.68814e+001,-4.22593e-001,1.70617e-001,9.13340e+000,1.10784e+001,7.77434e-001,1,6.56000e+002,-1.34400e+003,6.50000e+001,6.50000e+001
-7.81873e+003,-9.68739e+001,-4.21363e-001,1.68844e-001,9.14238e+000,1.10711e+001,7.78735e-001,1,6.60000e+002,-1.34000e+003,6.50000e+001,6.50000e+001
-7.81857e+003,-9.68664e+001,-4.20133e-001,1.67071e-001,9.15136e+000,1.10638e+001,7.80035e-001,1,6.64000e+002,-1.33600e+003,6.50000e+001,6.50000e+001
-7.81841e+003,-9.68589e+001,-4.18903e-001,1.65298e-001,9.16034e+000,1.10564e+001,7.81336e-001,1,6.68000e+002,-1.33200e+003,6.50000e+001,6.50000e+001
-7.81826e+003,-9.68514e+001,-4.17673e-001,1.63525e-001,9.16933e+000,1.10491e+001,7.82637e-001,1,6.72000e+002,-1.32800e+003,6.50000e+001,6.50000e+001
-7.81810e+003,-9.68439e+001,-4.16443e-001,1.61752e-001,9.17831e+000,1.10417e+001,7.83938e-001,1,6.76000e+002,-1.32400e+003,6.50000e+001,6.50000e+001
-7.81795e+003,-9.68363e+001,-4.15213e-001,1.59979e-001,9.18729e+000,1.10344e+001,7.85239e-001,1,6.80000e+002,-1.32000e+003,6.50000e+001,6.50000e+001
-7.81779e+003,-9.68288e+001,-4.13983e-001,1.58206e-001,9.19627e+000,1.10271e+001,7.86540e-001,1,6.84000e+002,-1.31600e+003,6.50000e+001,6.50000e+001
-7.81763e+003,-9.68213e+001,-4.12753e-001,1.56433e-001,9.20525e+000,1.10197e+001,7.87840e-001,1,6.88000e+002,-1.31200e+003,6.50000e+001,6.50000e+001
-7.81749e+003,-9.68152e+001,-4.11467e-001,1.54836e-001,9.21361e+000,1.10133e+001,7.89091e-001,1,6.92000e+002,-1.30800e+003,6.50000e+001,6.50000e+001
-7.81737e+003,-9.68106e+001,-4.10124e-001,1.53415e-001,9.22134e+000,1.10076e+001,7.90290e-001,1,6.96000e+002,-1.30400e+003,6.50000e+001,6.50000e+001
-7.81724e+003,-9.68060e+001,-4.08781e-001,1.51994e-001,9.22906e+000,1.10020e+001,7.91490e-001,1,7.00000e+002,-1.30000e+003,6.50000e+001,6.50000e+001
-7.81712e+003,-9.68014e+001,-4.07439e-001,1.50573e-001,9.23679e+000,1.09963e+001,7.92690e-001,1,7.04000e+002,-1.29600e+003,6.50000e+001,6.50000e+001
-7.81700e+003,-9.67967e+001,-4.06096e-001,1.49152e-001,9.24452e+000,1.09907e+001,7.93889e-001,1,7.08000e+002,-1.29200e+003,6.50000e+001,6.50000e+001
-7.81687e+003,-9.67921e+001,-4.04753e-001,1.47731e-001,9.25225e+000,1.09851e+001,7.95089e-001,1,7.12000e+002,-1.28800e+003,6.50000e+001,6.50000e+001
-7.81675e+003,-9.67875e+001,-4.03410e-001,1.46310e-001,9.25998e+000,1.09794e+001,7.96289e-001,1,7.16000e+002,-1.28400e+003,6.50000e+001,6.50000e+001
-7.81662e+003,-9.67828e+001,-4.02067e-001,1.44889e-001,9.26770e+000,1.09738e+001,7.97488e-001,1,7.20000e+002,-1.28000e+003,6.50000e+001,6.50000e+001
-7.81644e+003,-9.67752e+001,-4.00947e-001,1.43561e-001,9.27981e+000,1.09688e+001,7.98904e-001,1,7.24000e+002,-1.27600e+003,6.50000e+001,6.50000e+001
-7.81625e+003,-9.67676e+001,-3.99826e-001,1.42233e-001,9.29192e+000,1.09638e+001,8.00320e-001,1,7.28000e+002,-1.27200e+003,6.50000e+001,6.50000e+001
-7.81607e+003,-9.67599e+001,-3.98705e-001,1.40906e-001,9.30403e+000,1.09588e+001,8.01736e-001,1,7.32000e+002,-1.26800e+003,6.50000e+001,6.50000e+001
-7.81588e+003,-9.67523e+001,-3.97585e-001,1.39578e-001,9.31614e+000,1.09538e+001,8.03152e-001,1,7.36000e+002,-1.26400e+003,6.50000e+001,6.50000e+001
-7.81570e+003,-9.67447e+001,-3.96464e-001,1.38250e-001,9.32824e+000,1.09488e+001,8.04568e-001,1,7.40000e+002,-1.26000e+003,6.50000e+001,6.50000e+001
-7.81551e+003,-9.67370e+001,-3.95343e-001,1.36923e-001,9.34035e+000,1.09437e+001,8.05984e-001,1,7.44000e+002,-1.25600e+003,6.50000e+001,6.50000e+001
-7.81533e+003,-9.67294e+001,-3.94223e-001,1.35595e-001,9.35246e+000,1.09387e+001,8.07400e-001,1,7.48000e+002,-1.25200e+003,6.50000e+001,6.50000e+001
-7.81515e+003,-9.67218e+001,-3.93102e-001,1.34267e-001,9.36457e+000,1.09337e+001,8.08816e-001,1,7.52000e+002,-1.24800e+003,6.50000e+001,6.50000e+001
-7.81496e+003,-9.67141e+001,-3.91981e-001,1.32939e-001,9.37668e+000,1.09287e+001,8.10232e-001,1,7.56000e+002,-1.24400e+003,6.50000e+001,6.50000e+001
-7.81478e+003,-9.67065e+001,-3.90861e-001,1.31612e-001,9.38878e+000,1.09237e+001,8.11648e-001,1,7.60000e+002,-1.24000e+003,6.50000e+001,6.50000e+001
-7.81459e+003,-9.66989e+001,-3.89740e-001,1.30284e-001,9.40089e+000,1.09187e+001,8.13064e-001,1,7.64000e+002,-1.23600e+003,6.50000e+001,6.50000e+001
-7.81441e+003,-9.66912e+001,-3.88619e-001,1.28956e-001,9.41300e+000,1.09137e+001,8.14479e-001,1,7.68000e+002,-1.23200e+003,6.50000e+001,6.50000e+001
-7.81423e+003,-9.66851e+001,-3.87385e-001,1.27814e-001,9.42273e+000,1.09077e+001,8.15835e-001,1,7.72000e+002,-1.22800e+003,6.50000e+001,6.50000e+001
-7.81407e+003,-9.66805e+001,-3.86037e-001,1.26857e-001,9.43008e+000,1.09008e+001,8.17131e-001,1,7.76000e+002,-1.22400e+003,6.50000e+001,6.50000e+001
-7.81390e+003,-9.66759e+001,-3.84688e-001,1.25899e-001,9.43743e+000,1.08939e+001,8.18427e-001,1,7.80000e+002,-1.22000e+003,6.50000e+001,6.50000e+001
-7.81374e+003,-9.66713e+001,-3.83340e-001,1.24942e-001,9.44478e+000,1.08870e+001,8.19723e-001,1,7.84000e+002,-1.21600e+003,6.50000e+001,6.50000e+001
-7.81357e+003,-9.66667e+001,-3.81992e-001,1.23985e-001,9.45213e+000,1.08801e+001,8.21018e-001,1,7.88000e+002,-1.21200e+003,6.50000e+001,6.50000e+001
-7.81340e+003,-9.66621e+001,-3.80643e-001,1.23028e-001,9.45949e+000,1.08731e+001,8.22314e-001,1,7.92000e+002,-1.20800e+003,6.50000e+001,6.50000e+001
-7.81324e+003,-9.66575e+001,-3.79295e-001,1.22071e-001,9.46684e+000,1.08662e+001,8.23610e-001,1,7.96000e+002,-1.20400e+003,6.50000e+001,6.50000e+001
-7.81307e+003,-9.66528e+001,-3.77947e-001,1.21113e-001,9.47419e+000,1.08593e+001,8.24906e-001,1,8.00000e+002,-1.20000e+003,6.50000e+001,6.50000e+001
-7.81291e+003,-9.66451e+001,-3.76890e-001,1.20151e-001,9.48650e+000,1.08531e+001,8.26448e-001,1,8.04000e+002,-1.19600e+003,6.50000e+001,6.50000e+001
-7.81274e+003,-9.66373e+001,-3.75832e-001,1.19189e-001,9.49882e+000,1.08469e+001,8.27991e-001,1,8.08000e+002,-1.19200e+003,6.50000e+001,6.50000e+001
-7.81257e+003,-9.66295e+001,-3.74775e-001,1.18227e-001,9.51114e+000,1.08407e+001,8.29534e-001,1,8.12000e+002,-1.18800e+003,6.50000e+001,6.50000e+001
-7.81241e+003,-9.66218e+001,-3.73718e-001,1.17265e-001,9.52346e+000,1.08344e+001,8.31077e-001,1,8.16000e+002,-1.18400e+003,6.50000e+001,6.50000e+001
-7.81224e+003,-9.66140e+001,-3.72661e-001,1.16303e-001,9.53577e+000,1.08282e+001,8.32620e-001,1,8.20000e+002,-1.18000e+003,6.50000e+001,6.50000e+001
-7.81207e+003,-9.66063e+001,-3.71604e-001,1.15341e-001,9.54809e+000,1.08220e+001,8.34163e-001,1,8.24000e+002,-1.17600e+003,6.50000e+001,6.50000e+001
-7.81191e+003,-9.65985e+001,-3.70547e-001,1.14379e-001,9.56041e+000,1.08158e+001,8.35706e-001,1,8.28000e+002,-1.17200e+003,6.50000e+001,6.50000e+001
-7.81174e+003,-9.65907e+001,-3.69489e-001,1.13417e-001,9.57273e+000,1.08096e+001,8.37249e-001,1,8.32000e+002,-1.16800e+003,6.50000e+001,6.50000e+001
-7.81158e+003,-9.65830e+001,-3.68432e-001,1.12454e-001,9.58504e+000,1.08034e+001,8.38792e-001,1,8.36000e+002,-1.16400e+003,6.50000e+001,6.50000e+001
-7.81141e+003,-9.65752e+001,-3.67375e-001,1.11492e-001,9.59736e+000,1.07972e+001,8.40335e-001,1,8.40000e+002,-1.16000e+003,6.50000e+001,6.50000e+001
-7.81124e+003,-9.65674e+001,-3.66318e-001,1.10530e-001,9.60968e+000,1.07909e+001,8.41878e-001,1,8.44000e+002,-1.15600e+003,6.50000e+001,6.50000e+001
-7.81108e+003,-9.65597e+001,-3.65261e-001,1.09568e-001,9.62199e+000,1.07847e+001,8.43421e-001,1,8.48000e+002,-1.15200e+003,6.50000e+001,6.50000e+001
-7.81092e+003,-9.65535e+001,-3.64063e-001,1.08786e-001,9.63271e+000,1.07786e+001,8.44895e-001,1,8.52000e+002,-1.14800e+003,6.50000e+001,6.50000e+001
-7.81076e+003,-9.65489e+001,-3.62726e-001,1.08183e-001,9.64182e+000,1.07724e+001,8.46301e-001,1,8.56000e+002,-1.14400e+003,6.50000e+001,6.50000e+001
-7.81060e+003,-9.65443e+001,-3.61388e-001,1.07581e-001,9.65092e+000,1.07663e+001,8.47707e-001,1,8.60000e+002,-1.14000e+003,6.50000e+001,6.50000e+001
-7.81045e+003,-9.65396e+001,-3.60051e-001,1.06978e-001,9.66003e+000,1.07602e+001,8.49113e-001,1,8.64000e+002,-1.13600e+003,6.50000e+001,6.50000e+001
-7.81029e+003,-9.65350e+001,-3.58713e-001,1.06376e-001,9.66914e+000,1.07540e+001,8.50518e-001,1,8.68000e+002,-1.13200e+003,6.50000e+001,6.50000e+001
-7.81013e+003,-9.65304e+001,-3.57376e-001,1.05774e-001,9.67825e+000,1.07479e+001,8.51924e-001,1,8.72000e+002,-1.12800e+003,6.50000e+001,6.50000e+001
-7.80998e+003,-9.65258e+001,-3.56038e-001,1.05171e-001,9.68736e+000,1.07418e+001,8.53330e-001,1,8.76000e+002,-1.12400e+003,6.50000e+001,6.50000e+001
-7.80982e+003,-9.65212e+001,-3.54701e-001,1.04569e-001,9.69647e+000,1.07356e+001,8.54736e-001,1,8.80000e+002,-1.12000e+003,6.50000e+001,6.50000e+001
-7.80972e+003,-9.65133e+001,-3.53746e-001,1.03834e-001,9.70797e+000,1.07274e+001,8.56393e-001,1,8.84000e+002,-1.11600e+003,6.50000e+001,6.50000e+001
-7.80962e+003,-9.65055e+001,-3.52791e-001,1.03100e-001,9.71946e+000,1.07192e+001,8.58049e-001,1,8.88000e+002,-1.11200e+003,6.50000e+001,6.50000e+001
-7.80952e+003,-9.64976e+001,-3.51837e-001,1.02365e-001,9.73096e+000,1.07109e+001,8.59706e-001,1,8.92000e+002,-1.10800e+003,6.50000e+001,6.50000e+001
-7.80942e+003,-9.64898e+001,-3.50882e-001,1.01631e-001,9.74246e+000,1.07027e+001,8.61363e-001,1,8.96000e+002,-1.10400e+003,6.50000e+001,6.50000e+001
-7.80932e+003,-9.64819e+001,-3.49927e-001,1.00896e-001,9.75396e+000,1.06944e+001,8.63020e-001,1,9.00000e+002,-1.10000e+003,6.50000e+001,6.50000e+001
-7.80922e+003,-9.64740e+001,-3.48972e-001,1.00162e-001,9.76546e+000,1.06862e+001,8.64677e-001,1,9.04000e+002,-1.09600e+003,6.50000e+001,6.50000e+001
-7.80912e+003,-9.64662e+001,-3.48017e-001,9.94270e-002,9.77696e+000,1.06779e+001,8.66333e-001,1,9.08000e+002,-1.09200e+003,6.50000e+001,6.50000e+001
-7.80902e+003,-9.64583e+001,-3.47063e-001,9.86924e-002,9.78846e+000,1.06697e+001,8.67990e-001,1,9.12000e+002,-1.08800e+003,6.50000e+001,6.50000e+001
-7.80892e+003,-9.64505e+001,-3.46108e-001,9.79579e-002,9.79996e+000,1.06614e+001,8.69647e-001,1,9.16000e+002,-1.08400e+003,6.50000e+001,6.50000e+001
-7.80881e+003,-9.64426e+001,-3.45153e-001,9.72233e-002,9.81145e+000,1.06532e+001,8.71304e-001,1,9.20000e+002,-1.08000e+003,6.50000e+001,6.50000e+001
-7.80871e+003,-9.64348e+001,-3.44198e-001,9.64888e-002,9.82295e+000,1.06449e+001,8.72961e-001,1,9.24000e+002,-1.07600e+003,6.50000e+001,6.50000e+001
-7.80861e+003,-9.64269e+001,-3.43243e-001,9.57542e-002,9.83445e+000,1.06367e+001,8.74617e-001,1,9.28000e+002,-1.07200e+003,6.50000e+001,6.50000e+001
-7.80851e+003,-9.64206e+001,-3.42135e-001,9.51860e-002,9.84527e+000,1.06296e+001,8.76205e-001,1,9.32000e+002,-1.06800e+003,6.50000e+001,6.50000e+001
-7.80842e+003,-9.64160e+001,-3.40871e-001,9.47842e-002,9.85540e+000,1.06235e+001,8.77722e-001,1,9.36000e+002,-1.06400e+003,6.50000e+001,6.50000e+001
-7.80832e+003,-9.64113e+001,-3.39608e-001,9.43823e-002,9.86553e+000,1.06175e+001,8.79240e-001,1,9.40000e+002,-1.06000e+003,6.50000e+001,6.50000e+001
-7.80822e+003,-9.64067e+001,-3.38345e-001,9.39805e-002,9.87566e+000,1.06115e+001,8.80758e-001,1,9.44000e+002,-1.05600e+003,6.50000e+001,6.50000e+001
-7.80812e+003,-9.64020e+001,-3.37082e-001,9.35787e-002,9.88578e+000,1.06055e+001,8.82276e-001,1,9.48000e+002,-1.05200e+003,6.50000e+001,6.50000e+001
-7.80802e+003,-9.63973e+001,-3.35819e-001,9.31768e-002,9.89591e+000,1.05995e+001,8.83793e-001,1,9.52000e+002,-1.04800e+003,6.50000e+001,6.50000e+001
-7.80792e+003,-9.63927e+001,-3.34556e-001,9.27750e-002,9.90604e+000,1.05934e+001,8.85311e-001,1,9.56000e+002,-1.04400e+003,6.50000e+001,6.50000e+001
-7.80782e+003,-9.63880e+001,-3.33293e-001,9.23732e-002,9.91617e+000,1.05874e+001,8.86829e-001,1,9.60000e+002,-1.04000e+003,6.50000e+001,6.50000e+001
-7.80781e+003,-9.63801e+001,-3.32434e-001,9.17909e-002,9.93027e+000,1.05797e+001,8.88678e-001,1,9.64000e+002,-1.03600e+003,6.50000e+001,6.50000e+001
-7.80780e+003,-9.63721e+001,-3.31575e-001,9.12087e-002,9.94436e+000,1.05721e+001,8.90527e-001,1,9.68000e+002,-1.03200e+003,6.50000e+001,6.50000e+001
-7.80778e+003,-9.63641e+001,-3.30716e-001,9.06265e-002,9.95846e+000,1.05644e+001,8.92377e-001,1,9.72000e+002,-1.02800e+003,6.50000e+001,6.50000e+001
-7.80777e+003,-9.63561e+001,-3.29857e-001,9.00442e-002,9.97256e+000,1.05567e+001,8.94226e-001,1,9.76000e+002,-1.02400e+003,6.50000e+001,6.50000e+001
-7.80776e+003,-9.63481e+001,-3.28998e-001,8.94620e-002,9.98665e+000,1.05490e+001,8.96076e-001,1,9.80000e+002,-1.02000e+003,6.50000e+001,6.50000e+001
-7.80775e+003,-9.63402e+001,-3.28139e-001,8.88798e-002,1.00007e+001,1.05413e+001,8.97925e-001,1,9.84000e+002,-1.01600e+003,6.50000e+001,6.50000e+001
-7.80773e+003,-9.63322e+001,-3.27280e-001,8.82975e-002,1.00148e+001,1.05337e+001,8.99775e-001,1,9.88000e+002,-1.01200e+003,6.50000e+001,6.50000e+001
-7.80772e+003,-9.63242e+001,-3.26420e-001,8.77153e-002,1.00289e+001,1.05260e+001,9.01624e-001,1,9.92000e+002,-1.00800e+003,6.50000e+001,6.50000e+001
-7.80771e+003,-9.63162e+001,-3.25561e-001,8.71331e-002,1.00430e+001,1.05183e+001,9.03473e-001,1,9.96000e+002,-1.00400e+003,6.50000e+001,6.50000e+001
-7.80770e+003,-9.63083e+001,-3.24702e-001,8.65508e-002,1.00571e+001,1.05106e+001,9.05323e-001,1,1.00000e+003,-1.00000e+003,6.50000e+001,6.50000e+001
-7.80768e+003,-9.63003e+001,-3.23843e-001,8.59686e-002,1.00712e+001,1.05029e+001,9.07172e-001,1,1.00400e+003,-9.96000e+002,6.50000e+001,6.50000e+001
-7.80767e+003,-9.62923e+001,-3.22984e-001,8.53864e-002,1.00853e+001,1.04952e+001,9.09022e-001,1,1.00800e+003,-9.92000e+002,6.50000e+001,6.50000e+001
-7.80766e+003,-9.62859e+001,-3.21967e-001,8.49497e-002,1.00985e+001,1.04886e+001,9.10780e-001,1,1.01200e+003,-9.88000e+002,6.50000e+001,6.50000e+001
-7.80764e+003,-9.62812e+001,-3.20793e-001,8.46587e-002,1.01107e+001,1.04830e+001,9.12448e-001,1,1.01600e+003,-9.84000e+002,6.50000e+001,6.50000e+001
-7.80762e+003,-9.62764e+001,-3.19618e-001,8.43677e-002,1.01230e+001,1.04775e+001,9.14116e-001,1,1.02000e+003,-9.80000e+002,6.50000e+001,6.50000e+001
-7.80761e+003,-9.62716e+001,-3.18443e-001,8.40767e-002,1.01353e+001,1.04719e+001,9.15784e-001,1,1.02400e+003,-9.76000e+002,6.50000e+001,6.50000e+001
-7.80759e+003,-9.62668e+001,-3.17269e-001,8.37857e-002,1.01475e+001,1.04663e+001,9.17452e-001,1,1.02800e+003,-9.72000e+002,6.50000e+001,6.50000e+001
-7.80757e+003,-9.62621e+001,-3.16094e-001,8.34947e-002,1.01598e+001,1.04608e+001,9.19120e-001,1,1.03200e+003,-9.68000e+002,6.50000e+001,6.50000e+001
-7.80756e+003,-9.62573e+001,-3.14920e-001,8.32037e-002,1.01720e+001,1.04552e+001,9.20788e-001,1,1.03600e+003,-9.64000e+002,6.50000e+001,6.50000e+001
-7.80754e+003,-9.62525e+001,-3.13745e-001,8.29127e-002,1.01843e+001,1.04496e+001,9.22456e-001,1,1.04000e+003,-9.60000e+002,6.50000e+001,6.50000e+001
-7.80758e+003,-9.62443e+001,-3.12985e-001,8.24203e-002,1.02000e+001,1.04416e+001,9.24496e-001,1,1.04400e+003,-9.56000e+002,6.50000e+001,6.50000e+001
-7.80761e+003,-9.62361e+001,-3.12226e-001,8.19279e-002,1.02158e+001,1.04335e+001,9.26537e-001,1,1.04800e+003,-9.52000e+002,6.50000e+001,6.50000e+001
-7.80765e+003,-9.62279e+001,-3.11466e-001,8.14355e-002,1.02316e+001,1.04254e+001,9.28578e-001,1,1.05200e+003,-9.48000e+002,6.50000e+001,6.50000e+001
-7.80769e+003,-9.62197e+001,-3.10706e-001,8.09431e-002,1.02474e+001,1.04174e+001,9.30618e-001,1,1.05600e+003,-9.44000e+002,6.50000e+001,6.50000e+001
-7.80773e+003,-9.62115e+001,-3.09946e-001,8.04507e-002,1.02632e+001,1.04093e+001,9.32659e-001,1,1.06000e+003,-9.40000e+002,6.50000e+001,6.50000e+001
-7.80776e+003,-9.62033e+001,-3.09187e-001,7.99582e-002,1.02790e+001,1.04012e+001,9.34699e-001,1,1.06400e+003,-9.36000e+002,6.50000e+001,6.50000e+001
-7.80780e+003,-9.61951e+001,-3.08427e-001,7.94658e-002,1.02948e+001,1.03932e+001,9.36740e-001,1,1.06800e+003,-9.32000e+002,6.50000e+001,6.50000e+001
-7.80784e+003,-9.61869e+001,-3.07667e-001,7.89734e-002,1.03106e+001,1.03851e+001,9.38781e-001,1,1.07200e+003,-9.28000e+002,6.50000e+001,6.50000e+001
-7.80788e+003,-9.61787e+001,-3.06908e-001,7.84810e-002,1.03264e+001,1.03770e+001,9.40821e-001,1,1.07600e+003,-9.24000e+002,6.50000e+001,6.50000e+001
-7.80791e+003,-9.61705e+001,-3.06148e-001,7.79886e-002,1.03422e+001,1.03690e+001,9.42862e-001,1,1.08000e+003,-9.20000e+002,6.50000e+001,6.50000e+001
-7.80795e+003,-9.61623e+001,-3.05388e-001,7.74962e-002,1.03580e+001,1.03609e+001,9.44903e-001,1,1.08400e+003,-9.16000e+002,6.50000e+001,6.50000e+001
-7.80799e+003,-9.61541e+001,-3.04628e-001,7.70038e-002,1.03738e+001,1.03529e+001,9.46943e-001,1,1.08800e+003,-9.12000e+002,6.50000e+001,6.50000e+001
-7.80802e+003,-9.61474e+001,-3.03713e-001,7.66414e-002,1.03892e+001,1.03465e+001,9.48885e-001,1,1.09200e+003,-9.08000e+002,6.50000e+001,6.50000e+001
-7.80805e+003,-9.61424e+001,-3.02641e-001,7.64092e-002,1.04043e+001,1.03419e+001,9.50728e-001,1,1.09600e+003,-9.04000e+002,6.50000e+001,6.50000e+001
-7.80808e+003,-9.61373e+001,-3.01570e-001,7.61769e-002,1.04194e+001,1.03373e+001,9.52571e-001,1,1.10000e+003,-9.00000e+002,6.50000e+001,6.50000e+001
-7.80812e+003,-9.61323e+001,-3.00498e-001,7.59446e-002,1.04345e+001,1.03327e+001,9.54414e-001,1,1.10400e+003,-8.96000e+002,6.50000e+001,6.50000e+001
-7.80815e+003,-9.61273e+001,-2.99427e-001,7.57124e-002,1.04496e+001,1.03281e+001,9.56257e-001,1,1.10800e+003,-8.92000e+002,6.50000e+001,6.50000e+001
-7.80818e+003,-9.61222e+001,-2.98355e-001,7.54801e-002,1.04647e+001,1.03234e+001,9.58100e-001,1,1.11200e+003,-8.88000e+002,6.50000e+001,6.50000e+001
-7.80821e+003,-9.61172e+001,-2.97284e-001,7.52479e-002,1.04798e+001,1.03188e+001,9.59943e-001,1,1.11600e+003,-8.84000e+002,6.50000e+001,6.50000e+001
-7.80824e+003,-9.61121e+001,-2.96212e-001,7.50156e-002,1.04949e+001,1.03142e+001,9.61787e-001,1,1.12000e+003,-8.80000e+002,6.50000e+001,6.50000e+001
-7.80823e+003,-9.61034e+001,-2.95560e-001,7.45503e-002,1.05128e+001,1.03054e+001,9.64092e-001,1,1.12400e+003,-8.76000e+002,6.50000e+001,6.50000e+001
-7.80822e+003,-9.60947e+001,-2.94908e-001,7.40849e-002,1.05308e+001,1.02966e+001,9.66398e-001,1,1.12800e+003,-8.72000e+002,6.50000e+001,6.50000e+001
-7.80821e+003,-9.60861e+001,-2.94256e-001,7.36196e-002,1.05487e+001,1.02878e+001,9.68704e-001,1,1.13200e+003,-8.68000e+002,6.50000e+001,6.50000e+001
-7.80820e+003,-9.60774e+001,-2.93603e-001,7.31543e-002,1.05666e+001,1.02790e+001,9.71010e-001,1,1.13600e+003,-8.64000e+002,6.50000e+001,6.50000e+001
-7.80818e+003,-9.60687e+001,-2.92951e-001,7.26889e-002,1.05845e+001,1.02702e+001,9.73316e-001,1,1.14000e+003,-8.60000e+002,6.50000e+001,6.50000e+001
-7.80817e+003,-9.60600e+001,-2.92299e-001,7.22236e-002,1.06024e+001,1.02614e+001,9.75622e-001,1,1.14400e+003,-8.56000e+002,6.50000e+001,6.50000e+001
-7.80816e+003,-9.60513e+001,-2.91647e-001,7.17583e-002,1.06203e+001,1.02526e+001,9.77928e-001,1,1.14800e+003,-8.52000e+002,6.50000e+001,6.50000e+001
-7.80815e+003,-9.60426e+001,-2.90995e-001,7.12929e-002,1.06382e+001,1.02438e+001,9.80233e-001,1,1.15200e+003,-8.48000e+002,6.50000e+001,6.50000e+001
-7.80814e+003,-9.60339e+001,-2.90343e-001,7.08276e-002,1.06561e+001,1.02349e+001,9.82539e-001,1,1.15600e+003,-8.44000e+002,6.50000e+001,6.50000e+001
-7.80813e+003,-9.60253e+001,-2.89690e-001,7.03623e-002,1.06741e+001,1.02261e+001,9.84845e-001,1,1.16000e+003,-8.40000e+002,6.50000e+001,6.50000e+001
-7.80811e+003,-9.60166e+001,-2.89038e-001,6.98969e-002,1.06920e+001,1.02173e+001,9.87151e-001,1,1.16400e+003,-8.36000e+002,6.50000e+001,6.50000e+001
-7.80810e+003,-9.60079e+001,-2.88386e-001,6.94316e-002,1.07099e+001,1.02085e+001,9.89457e-001,1,1.16800e+003,-8.32000e+002,6.50000e+001,6.50000e+001
-7.80809e+003,-9.60007e+001,-2.87587e-001,6.91059e-002,1.07277e+001,1.02019e+001,9.91638e-001,1,1.17200e+003,-8.28000e+002,6.50000e+001,6.50000e+001
-7.80807e+003,-9.59951e+001,-2.86642e-001,6.89199e-002,1.07456e+001,1.01974e+001,9.93695e-001,1,1.17600e+003,-8.24000e+002,6.50000e+001,6.50000e+001
