"p","U:0","U:1","U:2","k","nut","omega","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-7.87538e+003,-9.44050e+001,-5.69825e+000,6.18860e+000,2.48027e+001,1.17659e+001,6.73537e-001,1,4.40000e+001,-1.95600e+003,6.50000e+001,6.50000e+001
-7.87319e+003,-9.37145e+001,-6.21627e+000,6.75120e+000,2.70566e+001,1.28346e+001,6.43859e-001,1,4.80000e+001,-1.95200e+003,6.50000e+001,6.50000e+001
-7.87254e+003,-9.32247e+001,-6.63772e+000,7.28534e+000,2.89541e+001,1.39313e+001,6.13915e-001,1,5.20000e+001,-1.94800e+003,6.50000e+001,6.50000e+001
-7.87343e+003,-9.29356e+001,-6.96258e+000,7.79104e+000,3.04953e+001,1.50559e+001,5.83705e-001,1,5.60000e+001,-1.94400e+003,6.50000e+001,6.50000e+001
-7.87432e+003,-9.26465e+001,-7.28745e+000,8.29673e+000,3.20365e+001,1.61805e+001,5.53496e-001,1,6.00000e+001,-1.94000e+003,6.50000e+001,6.50000e+001
-7.87521e+003,-9.23574e+001,-7.61231e+000,8.80243e+000,3.35777e+001,1.73051e+001,5.23286e-001,1,6.40000e+001,-1.93600e+003,6.50000e+001,6.50000e+001
-7.87610e+003,-9.20683e+001,-7.93717e+000,9.30812e+000,3.51189e+001,1.84297e+001,4.93076e-001,1,6.80000e+001,-1.93200e+003,6.50000e+001,6.50000e+001
-7.87700e+003,-9.17792e+001,-8.26204e+000,9.81382e+000,3.66601e+001,1.95543e+001,4.62867e-001,1,7.20000e+001,-1.92800e+003,6.50000e+001,6.50000e+001
-7.87789e+003,-9.14901e+001,-8.58690e+000,1.03195e+001,3.82013e+001,2.06789e+001,4.32657e-001,1,7.60000e+001,-1.92400e+003,6.50000e+001,6.50000e+001
-7.87878e+003,-9.12010e+001,-8.91177e+000,1.08252e+001,3.97425e+001,2.18035e+001,4.02448e-001,1,8.00000e+001,-1.92000e+003,6.50000e+001,6.50000e+001
-7.87636e+003,-9.14680e+001,-8.33217e+000,1.00339e+001,3.79099e+001,2.13533e+001,4.14572e-001,1,8.40000e+001,-1.91600e+003,6.50000e+001,6.50000e+001
-7.87394e+003,-9.17349e+001,-7.75257e+000,9.24252e+000,3.60773e+001,2.09032e+001,4.26696e-001,1,8.80000e+001,-1.91200e+003,6.50000e+001,6.50000e+001
-7.87152e+003,-9.20019e+001,-7.17298e+000,8.45118e+000,3.42446e+001,2.04530e+001,4.38821e-001,1,9.20000e+001,-1.90800e+003,6.50000e+001,6.50000e+001
-7.86910e+003,-9.22688e+001,-6.59338e+000,7.65984e+000,3.24120e+001,2.00028e+001,4.50945e-001,1,9.60000e+001,-1.90400e+003,6.50000e+001,6.50000e+001
-7.86668e+003,-9.25358e+001,-6.01378e+000,6.86850e+000,3.05793e+001,1.95526e+001,4.63069e-001,1,1.00000e+002,-1.90000e+003,6.50000e+001,6.50000e+001
-7.86426e+003,-9.28027e+001,-5.43418e+000,6.07716e+000,2.87467e+001,1.91025e+001,4.75194e-001,1,1.04000e+002,-1.89600e+003,6.50000e+001,6.50000e+001
-7.86183e+003,-9.30697e+001,-4.85459e+000,5.28582e+000,2.69141e+001,1.86523e+001,4.87318e-001,1,1.08000e+002,-1.89200e+003,6.50000e+001,6.50000e+001
-7.85941e+003,-9.33366e+001,-4.27499e+000,4.49448e+000,2.50814e+001,1.82021e+001,4.99442e-001,1,1.12000e+002,-1.88800e+003,6.50000e+001,6.50000e+001
-7.85699e+003,-9.36036e+001,-3.69539e+000,3.70314e+000,2.32488e+001,1.77519e+001,5.11567e-001,1,1.16000e+002,-1.88400e+003,6.50000e+001,6.50000e+001
-7.85457e+003,-9.38706e+001,-3.11580e+000,2.91180e+000,2.14161e+001,1.73018e+001,5.23691e-001,1,1.20000e+002,-1.88000e+003,6.50000e+001,6.50000e+001
-7.85215e+003,-9.41375e+001,-2.53620e+000,2.12046e+000,1.95835e+001,1.68516e+001,5.35815e-001,1,1.24000e+002,-1.87600e+003,6.50000e+001,6.50000e+001
-7.84973e+003,-9.44045e+001,-1.95660e+000,1.32912e+000,1.77509e+001,1.64014e+001,5.47940e-001,1,1.28000e+002,-1.87200e+003,6.50000e+001,6.50000e+001
-7.84796e+003,-9.45149e+001,-1.48117e+000,5.93503e-001,1.62655e+001,1.59110e+001,5.60157e-001,1,1.32000e+002,-1.86800e+003,6.50000e+001,6.50000e+001
-7.84682e+003,-9.44687e+001,-1.10989e+000,-8.63847e-002,1.51273e+001,1.53804e+001,5.72468e-001,1,1.36000e+002,-1.86400e+003,6.50000e+001,6.50000e+001
-7.84569e+003,-9.44226e+001,-7.38618e-001,-7.66273e-001,1.39892e+001,1.48498e+001,5.84780e-001,1,1.40000e+002,-1.86000e+003,6.50000e+001,6.50000e+001
-7.84456e+003,-9.43764e+001,-3.67345e-001,-1.44616e+000,1.28510e+001,1.43192e+001,5.97091e-001,1,1.44000e+002,-1.85600e+003,6.50000e+001,6.50000e+001
-7.84343e+003,-9.43303e+001,3.92930e-003,-2.12605e+000,1.17128e+001,1.37886e+001,6.09402e-001,1,1.48000e+002,-1.85200e+003,6.50000e+001,6.50000e+001
-7.84230e+003,-9.42841e+001,3.75203e-001,-2.80594e+000,1.05747e+001,1.32580e+001,6.21713e-001,1,1.52000e+002,-1.84800e+003,6.50000e+001,6.50000e+001
-7.84117e+003,-9.42380e+001,7.46477e-001,-3.48583e+000,9.43654e+000,1.27274e+001,6.34024e-001,1,1.56000e+002,-1.84400e+003,6.50000e+001,6.50000e+001
-7.84004e+003,-9.41918e+001,1.11775e+000,-4.16571e+000,8.29838e+000,1.21968e+001,6.46335e-001,1,1.60000e+002,-1.84000e+003,6.50000e+001,6.50000e+001
-7.83956e+003,-9.40565e+001,1.00929e+000,-3.92568e+000,8.27497e+000,1.21816e+001,6.45332e-001,1,1.64000e+002,-1.83600e+003,6.50000e+001,6.50000e+001
-7.83907e+003,-9.39212e+001,9.00837e-001,-3.68565e+000,8.25156e+000,1.21664e+001,6.44329e-001,1,1.68000e+002,-1.83200e+003,6.50000e+001,6.50000e+001
-7.83859e+003,-9.37859e+001,7.92380e-001,-3.44562e+000,8.22815e+000,1.21511e+001,6.43326e-001,1,1.72000e+002,-1.82800e+003,6.50000e+001,6.50000e+001
-7.83811e+003,-9.36506e+001,6.83923e-001,-3.20559e+000,8.20473e+000,1.21359e+001,6.42324e-001,1,1.76000e+002,-1.82400e+003,6.50000e+001,6.50000e+001
-7.83763e+003,-9.35153e+001,5.75466e-001,-2.96556e+000,8.18132e+000,1.21207e+001,6.41321e-001,1,1.80000e+002,-1.82000e+003,6.50000e+001,6.50000e+001
-7.83715e+003,-9.33800e+001,4.67009e-001,-2.72553e+000,8.15791e+000,1.21055e+001,6.40318e-001,1,1.84000e+002,-1.81600e+003,6.50000e+001,6.50000e+001
-7.83666e+003,-9.32447e+001,3.58552e-001,-2.48550e+000,8.13450e+000,1.20902e+001,6.39315e-001,1,1.88000e+002,-1.81200e+003,6.50000e+001,6.50000e+001
-7.83618e+003,-9.31094e+001,2.50095e-001,-2.24547e+000,8.11108e+000,1.20750e+001,6.38312e-001,1,1.92000e+002,-1.80800e+003,6.50000e+001,6.50000e+001
-7.83570e+003,-9.29741e+001,1.41638e-001,-2.00544e+000,8.08767e+000,1.20598e+001,6.37310e-001,1,1.96000e+002,-1.80400e+003,6.50000e+001,6.50000e+001
-7.83522e+003,-9.28388e+001,3.31806e-002,-1.76541e+000,8.06426e+000,1.20446e+001,6.36307e-001,1,2.00000e+002,-1.80000e+003,6.50000e+001,6.50000e+001
-7.83474e+003,-9.27035e+001,-7.52765e-002,-1.52538e+000,8.04085e+000,1.20293e+001,6.35304e-001,1,2.04000e+002,-1.79600e+003,6.50000e+001,6.50000e+001
-7.83425e+003,-9.25682e+001,-1.83733e-001,-1.28535e+000,8.01743e+000,1.20141e+001,6.34301e-001,1,2.08000e+002,-1.79200e+003,6.50000e+001,6.50000e+001
-7.83284e+003,-9.24872e+001,-2.69381e-001,-1.06572e+000,7.99894e+000,1.19976e+001,6.33630e-001,1,2.12000e+002,-1.78800e+003,6.50000e+001,6.50000e+001
-7.83050e+003,-9.24606e+001,-3.32220e-001,-8.66476e-001,7.98537e+000,1.19797e+001,6.33291e-001,1,2.16000e+002,-1.78400e+003,6.50000e+001,6.50000e+001
-7.82817e+003,-9.24340e+001,-3.95058e-001,-6.67236e-001,7.97179e+000,1.19618e+001,6.32953e-001,1,2.20000e+002,-1.78000e+003,6.50000e+001,6.50000e+001
-7.82583e+003,-9.24074e+001,-4.57897e-001,-4.67996e-001,7.95822e+000,1.19440e+001,6.32614e-001,1,2.24000e+002,-1.77600e+003,6.50000e+001,6.50000e+001
-7.82349e+003,-9.23807e+001,-5.20735e-001,-2.68756e-001,7.94464e+000,1.19261e+001,6.32275e-001,1,2.28000e+002,-1.77200e+003,6.50000e+001,6.50000e+001
-7.82115e+003,-9.23541e+001,-5.83574e-001,-6.95153e-002,7.93107e+000,1.19083e+001,6.31936e-001,1,2.32000e+002,-1.76800e+003,6.50000e+001,6.50000e+001
-7.81881e+003,-9.23275e+001,-6.46412e-001,1.29725e-001,7.91749e+000,1.18904e+001,6.31597e-001,1,2.36000e+002,-1.76400e+003,6.50000e+001,6.50000e+001
-7.81647e+003,-9.23009e+001,-7.09251e-001,3.28965e-001,7.90391e+000,1.18725e+001,6.31258e-001,1,2.40000e+002,-1.76000e+003,6.50000e+001,6.50000e+001
-7.81599e+003,-9.23252e+001,-6.83603e-001,2.88590e-001,7.90232e+000,1.18550e+001,6.32038e-001,1,2.44000e+002,-1.75600e+003,6.50000e+001,6.50000e+001
-7.81551e+003,-9.23495e+001,-6.57956e-001,2.48215e-001,7.90072e+000,1.18374e+001,6.32818e-001,1,2.48000e+002,-1.75200e+003,6.50000e+001,6.50000e+001
-7.81503e+003,-9.23738e+001,-6.32309e-001,2.07839e-001,7.89912e+000,1.18198e+001,6.33599e-001,1,2.52000e+002,-1.74800e+003,6.50000e+001,6.50000e+001
-7.81455e+003,-9.23981e+001,-6.06661e-001,1.67464e-001,7.89752e+000,1.18023e+001,6.34379e-001,1,2.56000e+002,-1.74400e+003,6.50000e+001,6.50000e+001
-7.81407e+003,-9.24224e+001,-5.81014e-001,1.27089e-001,7.89593e+000,1.17847e+001,6.35159e-001,1,2.60000e+002,-1.74000e+003,6.50000e+001,6.50000e+001
-7.81359e+003,-9.24467e+001,-5.55366e-001,8.67134e-002,7.89433e+000,1.17671e+001,6.35940e-001,1,2.64000e+002,-1.73600e+003,6.50000e+001,6.50000e+001
-7.81311e+003,-9.24711e+001,-5.29719e-001,4.63381e-002,7.89273e+000,1.17496e+001,6.36720e-001,1,2.68000e+002,-1.73200e+003,6.50000e+001,6.50000e+001
-7.81263e+003,-9.24954e+001,-5.04072e-001,5.96283e-003,7.89113e+000,1.17320e+001,6.37500e-001,1,2.72000e+002,-1.72800e+003,6.50000e+001,6.50000e+001
-7.81215e+003,-9.25197e+001,-4.78424e-001,-3.44125e-002,7.88953e+000,1.17145e+001,6.38281e-001,1,2.76000e+002,-1.72400e+003,6.50000e+001,6.50000e+001
-7.81167e+003,-9.25440e+001,-4.52777e-001,-7.47878e-002,7.88794e+000,1.16969e+001,6.39061e-001,1,2.80000e+002,-1.72000e+003,6.50000e+001,6.50000e+001
-7.81119e+003,-9.25683e+001,-4.27130e-001,-1.15163e-001,7.88634e+000,1.16793e+001,6.39841e-001,1,2.84000e+002,-1.71600e+003,6.50000e+001,6.50000e+001
-7.81071e+003,-9.25926e+001,-4.01482e-001,-1.55538e-001,7.88474e+000,1.16618e+001,6.40622e-001,1,2.88000e+002,-1.71200e+003,6.50000e+001,6.50000e+001
-7.81010e+003,-9.26007e+001,-3.82189e-001,-1.96476e-001,7.88169e+000,1.16435e+001,6.41377e-001,1,2.92000e+002,-1.70800e+003,6.50000e+001,6.50000e+001
-7.80938e+003,-9.25924e+001,-3.69250e-001,-2.37977e-001,7.87719e+000,1.16244e+001,6.42107e-001,1,2.96000e+002,-1.70400e+003,6.50000e+001,6.50000e+001
-7.80865e+003,-9.25842e+001,-3.56311e-001,-2.79477e-001,7.87269e+000,1.16054e+001,6.42837e-001,1,3.00000e+002,-1.70000e+003,6.50000e+001,6.50000e+001
-7.80793e+003,-9.25760e+001,-3.43372e-001,-3.20978e-001,7.86818e+000,1.15864e+001,6.43567e-001,1,3.04000e+002,-1.69600e+003,6.50000e+001,6.50000e+001
-7.80720e+003,-9.25678e+001,-3.30433e-001,-3.62478e-001,7.86368e+000,1.15673e+001,6.44297e-001,1,3.08000e+002,-1.69200e+003,6.50000e+001,6.50000e+001
-7.80648e+003,-9.25596e+001,-3.17494e-001,-4.03978e-001,7.85918e+000,1.15483e+001,6.45027e-001,1,3.12000e+002,-1.68800e+003,6.50000e+001,6.50000e+001
-7.80575e+003,-9.25514e+001,-3.04555e-001,-4.45479e-001,7.85468e+000,1.15292e+001,6.45757e-001,1,3.16000e+002,-1.68400e+003,6.50000e+001,6.50000e+001
-7.80503e+003,-9.25432e+001,-2.91616e-001,-4.86979e-001,7.85018e+000,1.15102e+001,6.46487e-001,1,3.20000e+002,-1.68000e+003,6.50000e+001,6.50000e+001
-7.80465e+003,-9.25280e+001,-2.94766e-001,-4.72189e-001,7.85486e+000,1.15000e+001,6.47490e-001,1,3.24000e+002,-1.67600e+003,6.50000e+001,6.50000e+001
-7.80428e+003,-9.25129e+001,-2.97917e-001,-4.57399e-001,7.85954e+000,1.14898e+001,6.48493e-001,1,3.28000e+002,-1.67200e+003,6.50000e+001,6.50000e+001
-7.80390e+003,-9.24977e+001,-3.01068e-001,-4.42609e-001,7.86422e+000,1.14796e+001,6.49495e-001,1,3.32000e+002,-1.66800e+003,6.50000e+001,6.50000e+001
-7.80353e+003,-9.24826e+001,-3.04219e-001,-4.27818e-001,7.86890e+000,1.14693e+001,6.50498e-001,1,3.36000e+002,-1.66400e+003,6.50000e+001,6.50000e+001
-7.80315e+003,-9.24674e+001,-3.07369e-001,-4.13028e-001,7.87358e+000,1.14591e+001,6.51501e-001,1,3.40000e+002,-1.66000e+003,6.50000e+001,6.50000e+001
-7.80278e+003,-9.24522e+001,-3.10520e-001,-3.98238e-001,7.87826e+000,1.14489e+001,6.52504e-001,1,3.44000e+002,-1.65600e+003,6.50000e+001,6.50000e+001
-7.80240e+003,-9.24371e+001,-3.13671e-001,-3.83448e-001,7.88294e+000,1.14387e+001,6.53507e-001,1,3.48000e+002,-1.65200e+003,6.50000e+001,6.50000e+001
-7.80202e+003,-9.24219e+001,-3.16822e-001,-3.68657e-001,7.88763e+000,1.14285e+001,6.54510e-001,1,3.52000e+002,-1.64800e+003,6.50000e+001,6.50000e+001
-7.80165e+003,-9.24068e+001,-3.19972e-001,-3.53867e-001,7.89231e+000,1.14183e+001,6.55513e-001,1,3.56000e+002,-1.64400e+003,6.50000e+001,6.50000e+001
-7.80127e+003,-9.23916e+001,-3.23123e-001,-3.39077e-001,7.89699e+000,1.14080e+001,6.56516e-001,1,3.60000e+002,-1.64000e+003,6.50000e+001,6.50000e+001
-7.80090e+003,-9.23765e+001,-3.26274e-001,-3.24286e-001,7.90167e+000,1.13978e+001,6.57519e-001,1,3.64000e+002,-1.63600e+003,6.50000e+001,6.50000e+001
-7.80052e+003,-9.23613e+001,-3.29425e-001,-3.09496e-001,7.90635e+000,1.13876e+001,6.58522e-001,1,3.68000e+002,-1.63200e+003,6.50000e+001,6.50000e+001
-7.80006e+003,-9.23525e+001,-3.30738e-001,-2.96068e-001,7.90939e+000,1.13761e+001,6.59449e-001,1,3.72000e+002,-1.62800e+003,6.50000e+001,6.50000e+001
-7.79950e+003,-9.23501e+001,-3.30214e-001,-2.84001e-001,7.91080e+000,1.13633e+001,6.60300e-001,1,3.76000e+002,-1.62400e+003,6.50000e+001,6.50000e+001
-7.79894e+003,-9.23477e+001,-3.29691e-001,-2.71934e-001,7.91220e+000,1.13505e+001,6.61151e-001,1,3.80000e+002,-1.62000e+003,6.50000e+001,6.50000e+001
-7.79839e+003,-9.23453e+001,-3.29167e-001,-2.59868e-001,7.91360e+000,1.13377e+001,6.62001e-001,1,3.84000e+002,-1.61600e+003,6.50000e+001,6.50000e+001
-7.79783e+003,-9.23428e+001,-3.28643e-001,-2.47801e-001,7.91500e+000,1.13249e+001,6.62852e-001,1,3.88000e+002,-1.61200e+003,6.50000e+001,6.50000e+001
-7.79727e+003,-9.23404e+001,-3.28119e-001,-2.35734e-001,7.91641e+000,1.13121e+001,6.63703e-001,1,3.92000e+002,-1.60800e+003,6.50000e+001,6.50000e+001
-7.79672e+003,-9.23380e+001,-3.27596e-001,-2.23667e-001,7.91781e+000,1.12993e+001,6.64554e-001,1,3.96000e+002,-1.60400e+003,6.50000e+001,6.50000e+001
-7.79616e+003,-9.23356e+001,-3.27072e-001,-2.11601e-001,7.91921e+000,1.12866e+001,6.65404e-001,1,4.00000e+002,-1.60000e+003,6.50000e+001,6.50000e+001
-7.79589e+003,-9.23308e+001,-3.25993e-001,-2.14701e-001,7.92299e+000,1.12763e+001,6.66447e-001,1,4.04000e+002,-1.59600e+003,6.50000e+001,6.50000e+001
-7.79563e+003,-9.23261e+001,-3.24913e-001,-2.17802e-001,7.92676e+000,1.12660e+001,6.67489e-001,1,4.08000e+002,-1.59200e+003,6.50000e+001,6.50000e+001
-7.79536e+003,-9.23213e+001,-3.23834e-001,-2.20903e-001,7.93054e+000,1.12558e+001,6.68531e-001,1,4.12000e+002,-1.58800e+003,6.50000e+001,6.50000e+001
-7.79509e+003,-9.23166e+001,-3.22754e-001,-2.24004e-001,7.93431e+000,1.12455e+001,6.69573e-001,1,4.16000e+002,-1.58400e+003,6.50000e+001,6.50000e+001
-7.79483e+003,-9.23118e+001,-3.21675e-001,-2.27105e-001,7.93808e+000,1.12353e+001,6.70615e-001,1,4.20000e+002,-1.58000e+003,6.50000e+001,6.50000e+001
-7.79456e+003,-9.23071e+001,-3.20596e-001,-2.30206e-001,7.94186e+000,1.12250e+001,6.71657e-001,1,4.24000e+002,-1.57600e+003,6.50000e+001,6.50000e+001
-7.79429e+003,-9.23023e+001,-3.19516e-001,-2.33306e-001,7.94563e+000,1.12148e+001,6.72699e-001,1,4.28000e+002,-1.57200e+003,6.50000e+001,6.50000e+001
-7.79403e+003,-9.22976e+001,-3.18437e-001,-2.36407e-001,7.94941e+000,1.12045e+001,6.73741e-001,1,4.32000e+002,-1.56800e+003,6.50000e+001,6.50000e+001
-7.79376e+003,-9.22928e+001,-3.17357e-001,-2.39508e-001,7.95318e+000,1.11943e+001,6.74783e-001,1,4.36000e+002,-1.56400e+003,6.50000e+001,6.50000e+001
-7.79349e+003,-9.22881e+001,-3.16278e-001,-2.42609e-001,7.95695e+000,1.11840e+001,6.75825e-001,1,4.40000e+002,-1.56000e+003,6.50000e+001,6.50000e+001
-7.79323e+003,-9.22833e+001,-3.15199e-001,-2.45710e-001,7.96073e+000,1.11737e+001,6.76867e-001,1,4.44000e+002,-1.55600e+003,6.50000e+001,6.50000e+001
-7.79296e+003,-9.22786e+001,-3.14119e-001,-2.48810e-001,7.96450e+000,1.11635e+001,6.77909e-001,1,4.48000e+002,-1.55200e+003,6.50000e+001,6.50000e+001
-7.79269e+003,-9.22747e+001,-3.13081e-001,-2.52048e-001,7.96673e+000,1.11528e+001,6.78839e-001,1,4.52000e+002,-1.54800e+003,6.50000e+001,6.50000e+001
-7.79241e+003,-9.22717e+001,-3.12083e-001,-2.55421e-001,7.96741e+000,1.11416e+001,6.79659e-001,1,4.56000e+002,-1.54400e+003,6.50000e+001,6.50000e+001
-7.79213e+003,-9.22688e+001,-3.11085e-001,-2.58795e-001,7.96809e+000,1.11305e+001,6.80478e-001,1,4.60000e+002,-1.54000e+003,6.50000e+001,6.50000e+001
-7.79185e+003,-9.22658e+001,-3.10088e-001,-2.62168e-001,7.96876e+000,1.11193e+001,6.81297e-001,1,4.64000e+002,-1.53600e+003,6.50000e+001,6.50000e+001
-7.79158e+003,-9.22628e+001,-3.09090e-001,-2.65542e-001,7.96944e+000,1.11082e+001,6.82116e-001,1,4.68000e+002,-1.53200e+003,6.50000e+001,6.50000e+001
-7.79130e+003,-9.22598e+001,-3.08092e-001,-2.68915e-001,7.97012e+000,1.10970e+001,6.82936e-001,1,4.72000e+002,-1.52800e+003,6.50000e+001,6.50000e+001
-7.79102e+003,-9.22568e+001,-3.07095e-001,-2.72289e-001,7.97080e+000,1.10858e+001,6.83755e-001,1,4.76000e+002,-1.52400e+003,6.50000e+001,6.50000e+001
-7.79075e+003,-9.22539e+001,-3.06097e-001,-2.75662e-001,7.97148e+000,1.10747e+001,6.84574e-001,1,4.80000e+002,-1.52000e+003,6.50000e+001,6.50000e+001
-7.79054e+003,-9.22465e+001,-3.05744e-001,-2.75256e-001,7.97397e+000,1.10615e+001,6.85605e-001,1,4.84000e+002,-1.51600e+003,6.50000e+001,6.50000e+001
-7.79033e+003,-9.22391e+001,-3.05392e-001,-2.74850e-001,7.97647e+000,1.10483e+001,6.86637e-001,1,4.88000e+002,-1.51200e+003,6.50000e+001,6.50000e+001
-7.79012e+003,-9.22317e+001,-3.05039e-001,-2.74443e-001,7.97896e+000,1.10351e+001,6.87668e-001,1,4.92000e+002,-1.50800e+003,6.50000e+001,6.50000e+001
-7.78991e+003,-9.22243e+001,-3.04687e-001,-2.74037e-001,7.98146e+000,1.10220e+001,6.88699e-001,1,4.96000e+002,-1.50400e+003,6.50000e+001,6.50000e+001
-7.78970e+003,-9.22169e+001,-3.04334e-001,-2.73631e-001,7.98395e+000,1.10088e+001,6.89731e-001,1,5.00000e+002,-1.50000e+003,6.50000e+001,6.50000e+001
-7.78949e+003,-9.22095e+001,-3.03982e-001,-2.73224e-001,7.98645e+000,1.09956e+001,6.90762e-001,1,5.04000e+002,-1.49600e+003,6.50000e+001,6.50000e+001
-7.78928e+003,-9.22021e+001,-3.03629e-001,-2.72818e-001,7.98895e+000,1.09824e+001,6.91793e-001,1,5.08000e+002,-1.49200e+003,6.50000e+001,6.50000e+001
-7.78907e+003,-9.21947e+001,-3.03277e-001,-2.72412e-001,7.99144e+000,1.09693e+001,6.92824e-001,1,5.12000e+002,-1.48800e+003,6.50000e+001,6.50000e+001
-7.78886e+003,-9.21873e+001,-3.02924e-001,-2.72005e-001,7.99394e+000,1.09561e+001,6.93856e-001,1,5.16000e+002,-1.48400e+003,6.50000e+001,6.50000e+001
-7.78865e+003,-9.21799e+001,-3.02572e-001,-2.71599e-001,7.99643e+000,1.09429e+001,6.94887e-001,1,5.20000e+002,-1.48000e+003,6.50000e+001,6.50000e+001
-7.78845e+003,-9.21725e+001,-3.02219e-001,-2.71193e-001,7.99893e+000,1.09297e+001,6.95918e-001,1,5.24000e+002,-1.47600e+003,6.50000e+001,6.50000e+001
-7.78824e+003,-9.21651e+001,-3.01867e-001,-2.70786e-001,8.00142e+000,1.09165e+001,6.96949e-001,1,5.28000e+002,-1.47200e+003,6.50000e+001,6.50000e+001
-7.78802e+003,-9.21604e+001,-3.01175e-001,-2.70525e-001,8.00243e+000,1.09024e+001,6.97931e-001,1,5.32000e+002,-1.46800e+003,6.50000e+001,6.50000e+001
-7.78781e+003,-9.21584e+001,-3.00144e-001,-2.70409e-001,8.00195e+000,1.08873e+001,6.98862e-001,1,5.36000e+002,-1.46400e+003,6.50000e+001,6.50000e+001
-7.78760e+003,-9.21564e+001,-2.99112e-001,-2.70293e-001,8.00146e+000,1.08722e+001,6.99793e-001,1,5.40000e+002,-1.46000e+003,6.50000e+001,6.50000e+001
-7.78738e+003,-9.21544e+001,-2.98081e-001,-2.70177e-001,8.00098e+000,1.08571e+001,7.00724e-001,1,5.44000e+002,-1.45600e+003,6.50000e+001,6.50000e+001
-7.78717e+003,-9.21523e+001,-2.97050e-001,-2.70061e-001,8.00050e+000,1.08420e+001,7.01655e-001,1,5.48000e+002,-1.45200e+003,6.50000e+001,6.50000e+001
-7.78695e+003,-9.21503e+001,-2.96019e-001,-2.69945e-001,8.00002e+000,1.08269e+001,7.02586e-001,1,5.52000e+002,-1.44800e+003,6.50000e+001,6.50000e+001
-7.78674e+003,-9.21483e+001,-2.94988e-001,-2.69829e-001,7.99954e+000,1.08118e+001,7.03518e-001,1,5.56000e+002,-1.44400e+003,6.50000e+001,6.50000e+001
-7.78652e+003,-9.21463e+001,-2.93956e-001,-2.69713e-001,7.99905e+000,1.07967e+001,7.04449e-001,1,5.60000e+002,-1.44000e+003,6.50000e+001,6.50000e+001
-7.78636e+003,-9.21394e+001,-2.93756e-001,-2.70402e-001,8.00191e+000,1.07848e+001,7.05385e-001,1,5.64000e+002,-1.43600e+003,6.50000e+001,6.50000e+001
-7.78620e+003,-9.21325e+001,-2.93555e-001,-2.71092e-001,8.00477e+000,1.07729e+001,7.06321e-001,1,5.68000e+002,-1.43200e+003,6.50000e+001,6.50000e+001
-7.78604e+003,-9.21256e+001,-2.93354e-001,-2.71781e-001,8.00762e+000,1.07609e+001,7.07258e-001,1,5.72000e+002,-1.42800e+003,6.50000e+001,6.50000e+001
-7.78588e+003,-9.21187e+001,-2.93153e-001,-2.72471e-001,8.01048e+000,1.07490e+001,7.08194e-001,1,5.76000e+002,-1.42400e+003,6.50000e+001,6.50000e+001
-7.78572e+003,-9.21118e+001,-2.92952e-001,-2.73160e-001,8.01334e+000,1.07370e+001,7.09130e-001,1,5.80000e+002,-1.42000e+003,6.50000e+001,6.50000e+001
